,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_03,SHAP_OX_05,SHAP_OX_18,SHAP_TEMP_03,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_OX_19,SHAP_TEMP_20,SHAP_OX_21,SHAP_OX_23,SHAP_SPM_21,SHAP_TEMP_04,SHAP_OX_22,SHAP_WS_01,SHAP_OX_20,SHAP_SPM_20,SHAP_SPM_01,SHAP_TEMP_19,SHAP_TEMP_18,SHAP_TEMP_24,SHAP_OX_17,SHAP_WD_02,SHAP_WS_02,SHAP_TEMP_07,SHAP_WD_03,SHAP_PM25_01
2019-05-10 15:00:00,6.897614908218384,-4.782163429260254,4.904886507987976,-3.1377493262290956,-7.4393563747406,-2.3701799154281615,-1.6661324799060822,-0.8790706463158131,-0.4285068020224572,-4.741507649421692,-2.1550609827041622,1.367436269670725,-1.5637248277664186,-0.40803213100880387,1.0108518704771996,-0.07258357405662538,-0.6939709037542343,-0.466924400255084,-2.018085849285126,0.7401143044233323,0.16751672774553303,0.314682400226593,-2.00087588429451,2.9668391585350036,-1.556184875965118,-0.2717582948505878,-0.4967774014919996,0.20064597874879836,-0.7336044922471047,0.27647649403661495
2019-05-10 16:00:00,6.2971127986907955,-6.396583652496339,5.171132278442383,-3.4742903113365173,-5.422892761230469,-2.771647834777832,-1.9645537734031677,-0.2869070596992969,-0.4035720521584153,-4.954385995864868,-2.6137632608413703,1.6237004000693556,-1.71790509223938,-0.40803213100880387,0.8909622371196747,-0.5542702618986368,-0.7296243622899056,-0.43215159699320793,-2.4213904976844787,0.7401143044233323,0.3462050513131545,0.43232078701257703,-2.1159069389104843,3.177897942066193,-2.491493201255798,0.06491722855716942,-0.5345228433609008,-0.46127927377820016,-0.13571228496730325,0.49637970253825187
2019-05-10 17:00:00,8.098619413375854,-11.777984619140627,1.7099337160587311,-2.6329388499259947,-7.036063766479492,-3.0392931938171395,-2.6111328840255736,-0.6570094823837281,-0.3661698501557112,-5.27370421886444,-3.164205455780029,1.8514912478625773,-2.0262655138969423,-0.4205908506643027,0.8909622371196747,-0.12610422894358636,-0.8009312763810158,-0.5016971766948699,-2.925520873069763,0.8257888212800026,-0.07073423713445665,0.5205497786402702,-2.269281157851219,3.33619145154953,-3.354855000972748,0.06491722855716942,-0.5429107218980789,-0.7449611619114875,0.10344462037319317,0.20317541137337686
2019-05-10 18:00:00,14.103640842437745,-15.275894832611083,0.9111952006816864,-3.3060197710990904,-6.83441743850708,-2.3701799154281615,-3.2079755902290343,-0.21288671046495442,-0.33292341679334647,-5.75268063545227,-4.35683090686798,2.022334077954292,-2.4117158889770507,-0.44570831432938574,1.0707967460155485,-0.3937079647555948,-0.943545150756836,-0.5016971766948699,-3.5304774761199953,0.7115561693906785,-0.07073423713445665,0.6381880588829517,-2.2309377521276477,3.5472501516342163,-3.067068243026733,0.23325497135519982,-0.526134940981865,-1.6905685067176819,0.10344462037319317,0.20317541137337686
2019-05-11 10:00:00,-6.313432121276858,-15.814033985137943,-1.2187735319137576,1.657951819896698,2.038021755218506,0.975385981798172,0.6715005949139595,5.11658546924591,-0.6944781221449375,-1.1225721910595894,1.4228149235248564,-0.7681011809036136,0.44061788320541384,-0.018711041286587717,0.05173439551144836,4.690761697292328,0.5539002748206258,-0.2756741147488356,1.6116537213325501,0.2546254687011242,0.2866422468796373,-0.8322930186986923,-0.7355369478464127,1.2783714532852173,2.9764644384384153,-1.1134469836950303,-0.6225956397131085,2.942906773090362,0.9404936373233795,0.1298743352293968
2019-05-11 11:00:00,-5.1124274253845226,-11.508913898468018,0.6449492380023003,0.48006022423505784,-0.38173426687717443,1.0422972828149795,1.1688694298267364,3.044012951850891,-0.7152570717502386,-1.5483294069766997,1.6980360984802245,-0.5972582697868347,1.0573387265205383,0.03152396976947785,-0.1281001463532448,3.780909478664398,0.19736564895138145,-0.41476519629359254,1.5108277022838592,0.16895097307860849,0.2866422468796373,-0.5381967741064727,-0.984770405292511,0.22307910211384296,3.1203581690788273,-1.1134469836950303,-0.5806561708450317,3.0847477436065676,-0.7336044922471047,0.3497776193544268
2019-05-11 12:00:00,-3.9114232063293457,-7.741933584213257,3.041164135932923,-0.5295610621571541,-2.5998440384864807,0.1055388685548678,1.2683431327342984,2.3778289496898655,-0.690322321653366,-1.2822311490774152,2.6154400110244747,-0.027781669236719608,0.9802485346794129,-0.09406347200274466,-0.3079347014427184,2.282328766584397,0.48259332962334156,-0.43215159699320793,1.8133060216903687,0.3688581317663193,0.048391256481409066,-0.3470341850072146,-1.2148320257663727,-0.25180233567953114,2.32894297838211,-0.2717582948505878,-0.5471047341823578,2.942906773090362,-0.7336044922471047,0.1298743352293968
2019-05-11 13:00:00,3.8951042175292967,-6.1275135517120365,3.839902329444885,-1.4550471901893611,-3.0031368017196653,-0.697396993637085,0.7212374910712243,1.193501850962639,-0.6072062525898219,-1.6015489041805266,2.798920893669128,0.34237819714471696,1.211518865823746,0.006406502425670618,0.11167923957109452,1.800642162561416,0.4469399057328701,-0.6234018106013537,2.8215670943260194,0.3688581317663193,-0.13029699551407248,-0.17057642936706546,-1.3682064831256864,0.17031456083059313,1.8972624242305756,-0.4400960266590118,-0.5429107218980789,2.517383396625519,-0.13571228496730325,-0.16332992683164776
2019-05-23 10:00:00,-11.71794948577881,-13.392403507232666,1.7099337160587311,1.9944922208786013,4.0544851064682,1.4437653720378876,-1.0195531010627747,4.228340137004851,-0.5864273004233838,-3.0384793043136598,-1.3293976008892059,0.14306132420897485,-1.2553643941879273,-0.4205908506643027,0.7111276716925203,4.102033507823944,-0.5870105192065239,-0.34521968811750414,-1.5139552235603333,0.7115561693906785,-0.785487222939264,-0.5529015492647886,-0.9272549718618393,2.491957747936249,-0.6928230732679367,1.2432814538478854,-0.5471047341823578,3.132027876377106,-0.7336044922471047,-0.749738422781229
2019-05-23 13:00:00,2.694100046157837,-5.051233458518982,3.041164135932923,-0.6978313446044921,-2.398197734355926,-0.02828379627317189,-1.9645537734031677,1.193501850962639,-0.5656482957303524,-2.612722134590149,-2.522022545337676,0.6840642504394054,-1.409544587135315,-0.3829146198928356,0.7111276716925203,1.3189555436372755,-0.6226639643311501,-0.2756741147488356,-2.3205641269683843,0.6829979822039605,-0.4876735210418701,-0.05293782651424408,-1.483237287402153,1.5421945154666898,-1.915918922424316,-0.9451093196868896,-0.5722683042287826,1.9972994923591614,-0.2552906983532012,-0.529835258424282
2019-05-23 14:00:00,-0.3084105850197375,-8.549143362045289,2.7749181032180785,-1.3709122121334079,-3.809721994400025,-0.8312196746468544,-2.213237929344177,0.6753588780760765,-0.503311312943697,-3.198138189315796,-3.164205455780029,0.9118547827005387,-1.9491751551628114,-0.3829146198928356,0.7710725091397762,0.9443103663623333,-0.6583173751831055,-0.6581746116047726,-2.82469482421875,0.5973235115408897,-0.4876735210418701,0.03529089167714124,-1.5599245846271514,1.5949591577053066,-2.1317594528198236,0.06491722855716942,-0.5806561708450317,1.1462529838085174,-0.6140260377898812,-0.3099320501089097
2019-05-23 15:00:00,0.8925936982035638,-7.741933584213257,3.041164135932923,-1.9598578810691838,-5.624539709091186,-1.3665102839469914,-2.362448740005493,-0.5829889655113221,-0.4700649246573449,-3.9964327335357672,-3.6229077577590942,1.0826977893710135,-2.33462575674057,-0.39547332338988783,0.5912379696965218,0.5696653038263322,-0.9078917086124421,-0.5364698953926563,-3.5304774761199953,0.5973235115408897,-0.4876735210418701,0.09411012679338455,-1.5982681035995485,1.2256068915128708,-2.2037062048912044,-0.4400960266590118,-0.4883895359933376,0.38976737856864935,0.10344462037319317,-0.529835258424282
2019-05-24 09:00:00,-18.323474311828612,-16.352174472808837,-0.42003526240587236,2.499303090572357,4.659424138069153,1.7783217489719392,0.6715005949139595,5.11658546924591,-0.7111012153327465,-2.2401845812797547,0.5971511796116828,-0.369467543438077,0.5177079632878303,-0.2824446737766266,0.5312931261956692,4.369637358188629,-0.08786203693598509,-0.29306051433086394,0.40174062866717575,0.5687652938067914,-0.4876735210418701,-0.758768905699253,-0.31375727057456976,1.5949591577053066,2.6886771798133853,1.074943760037422,-0.5680743813514709,1.8554584741592408,0.8209152281284332,-0.4565341666340828
2019-05-24 12:00:00,1.4930957376956937,-2.89867308139801,7.034855556488037,0.22765496596693993,-1.3899660646915435,0.5739182166755199,-0.024815661460161204,0.5273177361115814,-0.6986338995397092,-1.8676471352577209,1.4228149235248564,-0.5118366874754429,1.211518865823746,-0.14429843463003636,0.35145858973264693,1.907683676481247,0.1260587299242616,-0.5016971766948699,2.4182628035545353,0.4259744480252266,-0.6663616795092822,-0.5234919469803572,-1.0806293696165086,-0.040743942931294394,1.1058472752571107,-0.9451093196868896,-0.5554925352334976,2.2337013125419616,-0.374869191274047,-0.4565341666340828
2019-05-24 13:00:00,-2.10991712808609,0.8683070451021194,5.7036251544952385,-0.9502365946769714,-4.414661145210267,-0.0951951302587986,-0.12428936809301379,-0.2869070596992969,-0.6778549049049616,-1.4951096415519713,0.41367038488388064,0.000692258402705212,1.6740594744682311,-0.1191809624688176,0.23156891912221908,0.4626238062977791,0.5539002748206258,-0.5886290873400867,1.5108277022838592,0.483090804796666,-0.7259244598448277,-0.2735101282596588,-1.1573166459798814,0.6451960623264312,0.17053867485374213,1.2432814538478854,-0.526134940981865,1.7136173367500311,-0.6140260377898812,-0.6764373764395714
2019-05-24 14:00:00,0.29209157377481454,3.2899368047714233,5.969871091842652,-2.2122632503509525,-5.221246671676635,-1.0319536566734313,-0.7708686977624893,-1.1751525133848189,-0.6030504889786245,-1.7612079679965973,0.23018956631422044,0.48474738635122777,0.9802485346794129,0.03152396976947785,0.35145858973264693,-0.12610422894358636,0.7678210362792015,-0.5364698953926563,0.40174062866717575,0.5402071230113507,-0.785487222939264,-0.2146908313035965,-1.2915193051099778,0.48690224774181845,-0.4050358168780804,0.7382681995630266,-0.5051652642898261,0.5316084221005442,0.9404936373233795,-0.603136383742094
2019-05-24 15:00:00,8.098619413375854,3.2899368047714233,4.372394609451294,-2.548803591728211,-4.0113685131073,-2.0356233716011047,-1.1687636733055116,-2.2114388823509215,-0.5324019026011229,-2.7191614627838137,-0.9624357104301453,0.5986426346004009,0.1322574496269226,0.10687658488750458,0.47134827291592957,-0.768353170901537,0.4469399057328701,-0.48431080728769305,0.2000884473323822,0.5402071230113507,-0.36854805424809456,-0.11175722852349282,-1.3490347981452944,0.117549985088408,-0.6208763062953949,1.4116192579269413,-0.5177471224218608,0.0588047884404659,0.5817583501338959,-0.16332992683164776
2019-05-24 16:00:00,15.304643726348877,2.482726681232453,2.5086716651916503,-2.043993067741394,-4.817953968048096,-2.3032688021659853,-1.3179743409156799,-2.877622902393341,-0.5157786479219795,-3.6238953351974486,-1.6963590383529659,0.7979594603180885,-0.02192277507856491,-0.006152232876047503,0.47134827291592957,-1.5176434189081192,0.05475181844085455,-0.41476519629359254,-1.1106510758399966,0.5402071230113507,-0.07073423713445665,-0.06764279343187804,-1.4448937207460404,0.3813730407506228,-0.6928230732679367,0.06491722855716942,-0.530328918993473,-1.217764690518379,1.0600721001625062,-0.09002883583307265
2019-05-24 20:00:00,-0.3084105850197375,-11.508913898468018,-0.9525274276733399,-3.7266953587532043,-6.431124830245972,-3.842229127883912,-2.0640273690223694,-0.6570094823837281,-0.43681851103901864,-4.635068321228028,-3.3476865053176885,1.1965930871665478,-1.9491751551628114,-0.43314957730472087,0.35145858973264693,-0.8753946229815484,-0.8722382336854935,-0.37999243587255477,-3.328825330734253,0.5116490099579096,-0.1898597561754286,0.12351981252431869,-1.7899861276149749,2.80854538679123,-2.563440227508545,0.06491722855716942,-0.563880455493927,-3.392660826444626,0.10344462037319317,-0.23663097620010376
2019-05-25 08:00:00,-17.72297248840332,-11.777984619140627,1.7099337160587311,1.2372762612998485,5.062716865539551,0.5739182166755199,0.6715005949139595,4.4504015922546385,-0.7443477347493171,-1.5483294069766997,0.5054107919335366,-1.3660515367984771,0.3635277329012751,-0.34523833990097047,0.7111276716925203,3.620347499847413,0.019098339974880186,-0.20612858571112155,0.09926232136785981,0.6829979822039605,-0.5472361974418163,-1.3616661868989468,0.33808404952287674,2.1753700494766237,3.1203581690788273,1.4116192579269413,-0.5890441089868546,1.1935334146022796,0.8209152281284332,-0.529835258424282
2019-05-25 09:00:00,-10.516946315765383,-3.97495322227478,2.7749181032180785,1.7420868694782257,2.239668101072312,0.707740729302168,1.2683431327342984,3.1180335521697997,-0.8025289863348007,-0.9096936468034983,1.6980360984802245,-1.6223163247108456,-0.09901285134255886,-0.15685719698667525,0.7710725091397762,3.2992227733135224,0.16171220813412224,-0.1713558603078127,0.5025667760521173,0.7115561693906785,-0.42811075001955035,-1.3616661868989468,0.28056869432330134,0.7507253170013428,2.4728367090225225,-1.1134469836950303,-0.5974319405853749,1.2880941569805147,1.0600721001625062,-0.23663097620010376
2019-05-25 10:00:00,-2.7104192733764645,-2.6296032786369326,3.5736562967300416,0.5641953269951046,1.2314364224672318,1.1092086523771285,0.8207112193107605,1.267522278428078,-0.8399311542510987,-0.16461878791451454,2.798920893669128,-1.6223163247108456,0.20934755206108088,-0.10662223687395452,0.8310173325240612,2.3358492612838746,-0.05220856787636876,-0.18874217998236417,1.8133060216903687,0.5116490099579096,-0.42811075001955035,-1.317551873638149,-0.0645237907767296,0.17031456083059313,1.8972624242305756,-0.4400960266590118,-0.605819821433397,1.477215588092804,-0.7336044922471047,-0.3099320501089097
2019-05-25 11:00:00,4.495606374740601,4.097146844863891,4.10614845752716,0.14351977078476919,-1.1883197903633116,0.17245017066597937,0.4228162873070687,-0.8790706463158131,-0.8399311542510987,0.314358071424067,1.9732574105262757,-1.5368944346904754,1.211518865823746,-0.18197468742728232,0.41140340119600294,0.9978311192244291,0.09040528247132898,-0.4495379485655577,3.023219561576844,0.3688581317663193,-0.3089852026663721,-1.0528653532266619,-0.23707006275653839,-0.46286084968596697,1.7533685266971588,0.4015927091240883,-0.601625893637538,1.571776282787323,-0.2552906983532012,-0.016727770678699037
2019-05-25 12:00:00,3.8951042175292967,8.402267217636108,4.372394609451294,-0.8661015391349792,-3.809721994400025,-0.16210649237036706,0.3233424693346023,-1.2491728693246842,-0.8274637490510941,0.314358071424067,1.2393340587615966,-1.024365672469139,2.136600160598755,-0.13173968438059092,0.11167923957109452,-0.5542702618986368,0.5539002748206258,-0.39737883210182195,2.1157842755317686,0.3688581317663193,0.2866422468796373,-0.920521979033947,-0.5246471047401429,-1.2015652924776077,1.2497409820556642,-0.2717582948505878,-0.5387168288230896,1.2880941569805147,0.34260149449110033,0.056573284510523056
2019-05-25 13:00:00,9.299623012542725,7.325987100601196,4.904886507987976,-1.9598578810691838,-6.229478406906127,-0.9650422960519791,-0.024815661460161204,-3.099684619903564,-0.7526592414826154,0.15469910725951191,1.055853247642517,-0.7681011809036136,1.4427892923355101,0.03152396976947785,0.11167923957109452,-0.821873839199543,0.9817417621612549,-0.5190835565328598,1.3091756284236908,0.45453261248767374,0.10795398582704363,-0.6999496404081583,-0.716365122795105,-1.6764470636844635,0.5302727356553077,-0.2717582948505878,-0.5512986302375793,0.43704781383275987,-0.13571228496730325,0.1298743352293968
2019-05-25 14:00:00,20.10866012573242,8.402267217636108,4.904886507987976,-2.9694790720939634,-6.027831602096557,-1.8348894536495206,-0.5221844248473644,-4.284011411666871,-0.7152570717502386,-0.8032545149326324,0.41367038488388064,-0.34099376574158674,0.8260683804750443,0.18222888857126235,0.29151377528905875,-2.1598920673131943,0.6608606927096844,-0.5886290873400867,1.107523286342621,0.45453261248767374,-0.011171483481302848,-0.5529015492647886,-0.9272549718618393,-1.6764470636844635,0.9619536310434341,-0.10342053461936303,-0.5219409920275212,-0.7449611619114875,-0.13571228496730325,0.056573284510523056
2019-05-25 15:00:00,16.50564842224121,8.402267217636108,3.3074102163314825,-2.885344314575195,-7.842649269104004,-2.6378251910209656,-0.2237631088122726,-3.9879298210144043,-0.6529201298952103,-1.2822311490774152,-0.5037337213754653,-0.05625549554824829,0.6718881696462631,0.06920022368431086,0.29151377528905875,-3.01622405052185,0.3756329715251923,-0.6060154017992317,0.40174062866717575,0.4259744480252266,-0.011171483481302848,-0.39114859104156496,-1.1956602215766907,-1.5181532323360443,1.465581214427948,-0.10342053461936303,-0.5051652642898261,-2.116091451048851,-0.016133845597505563,0.20317541137337686
2019-05-25 16:00:00,8.699120998382568,3.5590073585510256,2.2424256682395933,-3.642560362815857,-11.472283267974854,-2.5709141016006467,0.12439502663910391,-4.284011411666871,-0.6113621477503329,-2.080525815486908,0.04670869503170254,0.2569566797465086,0.1322574496269226,-0.03126977905631067,0.23156891912221908,-2.8021411240100855,0.3043260559439659,-0.6407882437109947,-0.6065204277634622,0.34029994904994965,-0.07073423713445665,-0.18528130203485488,-1.2723474264144898,-0.568390041589737,1.3936345219612123,-0.10342053461936303,-0.5009713431820273,-2.3524932146072386,-0.016133845597505563,-0.016727770678699037
2019-05-25 17:00:00,4.495606374740601,1.6755167365074157,0.6449492380023003,-5.1569922924041744,-10.262405109405517,-3.173115909099579,0.07465813644230368,-4.284011411666871,-0.5656482957303524,-2.612722134590149,0.688891538977623,0.6555902875959874,-0.6386436074972153,-0.05638716369867325,0.05173439551144836,-3.01622405052185,0.05475181844085455,-0.5190835565328598,-0.0015638141892850455,0.22606726032681762,-0.07073423713445665,-0.1264619693160057,-1.3873782992362975,-0.09350854260846972,0.7461131602525711,0.23325497135519982,-0.4925833959132433,-3.5345023691654207,-0.016133845597505563,0.056573284510523056
2019-05-25 18:00:00,6.2971127986907955,-2.3605332732200623,-0.1537891238927841,-4.652181696891785,-7.6410023212432865,-4.377519631385804,-0.3729737188667059,-2.9516433596611025,-0.5074670838192106,-3.198138189315796,0.5971511796116828,0.7694855362176896,-0.17610293682664632,-0.14429843463003636,-0.18804500997066492,-3.01622405052185,-0.3017827659845352,-0.39737883210182195,0.7042189896106721,0.16895097307860849,-0.011171483481302848,-0.03823325391858821,-1.4257218778133394,0.6979606894776225,0.0985918816179037,0.06491722855716942,-0.5219409920275212,-4.29098744392395,0.22302302792668338,0.056573284510523056
2019-05-25 19:00:00,8.098619413375854,-7.203793478012085,-2.5500039815902706,-3.558425271511078,-6.229478406906127,-3.9760516405105593,-0.8206055909395218,-2.433500349521637,-0.4908437839476393,-3.943213152885437,-0.22851246818900112,0.940328659117222,0.3635277329012751,-0.26988590285182,-0.3079347014427184,-2.052850839495659,-0.08786203693598509,-0.5364698953926563,0.6033928677439689,0.054718269407749195,0.048391256481409066,-0.008823535218834944,-1.5215810090303419,1.2256068915128708,-0.7647699505090714,0.06491722855716942,-0.5512986302375793,-4.101866620779037,0.10344462037319317,0.20317541137337686
2019-05-25 20:00:00,5.096108102798462,-11.239844131469727,-4.946218419075013,-2.9694790720939634,-6.83441743850708,-3.106205046176911,-1.4174479901790615,-1.3231935262680055,-0.46590911950916053,-4.156091594696045,-1.054176127910614,0.997276319563389,0.28643765226006507,-0.1945333808660507,-0.5477141000330449,-1.6782059133052822,0.16171220813412224,-0.3626060977578164,-0.30404208013787865,0.026160182058811193,0.3462050513131545,0.0647005468606949,-1.5599245846271514,1.8060176253318787,-1.6281315445899964,0.06491722855716942,-0.5177471224218608,-4.29098744392395,0.10344462037319317,0.20317541137337686
2019-05-26 06:00:00,-26.130000305175777,-20.65729389190674,-5.478710794448853,-0.6978313446044921,0.6264973990619183,-1.2326875776052473,0.770974400639534,3.7101971745491027,-0.7485033798962831,-1.1225721910595894,1.055853247642517,-1.7077375411987306,-0.17610293682664632,-0.5085020199418068,0.47134827291592957,2.817536056041717,-0.551357114315033,-0.2756741147488356,1.208349394798279,0.483090804796666,0.3462050513131545,-1.6410578243434428,0.6256611943244934,2.597486937046051,3.6959327936172492,0.9066059857606887,-0.5932380199432373,0.38976737856864935,0.34260149449110033,-0.16332992683164776
2019-05-26 07:00:00,-15.32096366882324,-15.275894832611083,-2.8162497401237485,-0.10888546474743632,3.0462534427642827,-0.8312196746468544,1.6662380814552307,4.228340137004851,-0.8523984611034393,-0.8564739368855954,1.8815169930458069,-2.1633188784122472,0.7489782929420471,-0.35779713317751893,0.35145858973264693,2.7640153050422667,-0.08786203693598509,-0.22351498268544678,1.107523286342621,0.19750907272100449,0.10795398582704363,-1.582238571345806,0.7023483663797379,1.2783714532852173,3.264251732826233,1.074943760037422,-0.5806561708450317,0.578888750821352,0.7013368397951127,-0.016727770678699037
2019-05-26 08:00:00,-7.5144362449646,-9.356352710723877,-0.9525274276733399,0.9007357940077784,4.0544851064682,-0.3628403790295125,1.3678168356418614,3.7101971745491027,-0.9188915021717549,0.4740170648539788,3.5328442096710204,-2.0494232296943666,0.6718881696462631,-0.1945333808660507,-0.24798987954854965,3.138660389184952,0.33997953683137894,-0.15396945551037788,2.01495840549469,0.2831836193799973,-0.13029699551407248,-1.6410578243434428,0.7023483663797379,-0.25180233567953114,2.32894297838211,1.4116192579269413,-0.5932380199432373,0.578888750821352,0.8209152281284332,0.056573284510523056
