,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_03,SHAP_OX_05,SHAP_OX_18,SHAP_TEMP_03,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_OX_19,SHAP_TEMP_20,SHAP_OX_21,SHAP_OX_23,SHAP_SPM_21,SHAP_TEMP_04,SHAP_OX_22,SHAP_WS_01,SHAP_OX_20,SHAP_SPM_20,SHAP_SPM_01,SHAP_TEMP_19,SHAP_TEMP_18,SHAP_TEMP_24,SHAP_OX_17,SHAP_WD_02,SHAP_WS_02,SHAP_TEMP_07,SHAP_WD_03,SHAP_PM25_01
2019-07-30 00:00:00,-14.847676086425782,12.508020305633544,-1.1461044549942019,-0.03663560505956409,0.6101876944303513,-0.17398791117593645,0.039040170609951005,-13.949539279937742,1.984171387180686,3.785742235183716,-0.13950039520859717,0.6043970748782158,-0.5251015022397041,-0.2769895529840142,0.14022008404135702,-4.3611865401268,-0.6734321355819702,-1.693243181705475,-0.7298005521297455,0.2661773748695849,0.8811601817607879,0.45523535888642075,2.156268398463726,-7.939503288269043,-0.43841860443353653,-0.07909542471170422,-0.015137244947254654,3.627351814508438,0.007715752732474314,0.36570005863904953
2019-07-03 07:00:00,-12.875193309783935,8.175609636306763,-1.6526739835739135,-0.032580354064702964,0.9052398260682821,-0.16548677077516913,-0.16694029606878757,-7.601554441452026,1.8095690432935954,2.368218719959259,0.019648179411888084,0.6043970748782158,-0.20528890212299303,-0.3669869810342789,0.16398480236530305,-1.7413324207067489,-0.722551879286766,-1.2067299544811247,0.5016186833381653,0.2766681000590325,1.3067894339561463,0.4495840951800346,2.0545545349828904,-5.179878306388856,1.002675873041153,0.5292992472648621,-0.018977244012057772,2.374444419145584,0.30252973735332495,0.6534992635250092
2019-06-23 00:00:00,-0.38277900461107495,3.621017575263977,-1.7652456998825072,-0.11368409488350154,-0.07826767517253756,-0.012467361520975818,-0.0725325072184205,-5.041882133483886,0.9116103152744472,1.4063276112079621,0.048584285192191566,0.5108445908874273,-0.11122636198997496,-0.10699411132372913,-0.0071236517746001895,-0.8419793583452702,-0.23135634064674376,0.009554407323594184,-0.021734569221734966,0.12455054987221954,-0.11197422975674272,0.3196075603365898,1.4733314558863642,-4.776031088829041,0.41145770549774185,0.39410050064325336,0.09622320337221027,2.04759778380394,0.2604133702814579,-0.018032043706625693
2019-04-16 00:00:00,13.424625205993653,-6.154685974121093,1.4993147432804104,-0.1664016179740429,-0.5372380087152123,0.11504896096885205,-0.0854063604027033,2.6371379733085627,-1.507888716459274,-3.504381513595581,0.1570946756750345,0.32772040497511623,0.3026486851274967,0.11299988627433777,-0.045147830992937066,2.0906938433647153,0.33351832628250117,3.536777949333191,0.6247606277465819,0.1297959632240236,-0.11197422975674272,0.045525746792554875,-0.052379854023456573,1.4162954539060593,-0.0319560259580612,0.4616998568177223,0.17686359751969577,1.3031154334545132,0.30252973735332495,0.17383403265848757
2019-05-18 05:00:00,-8.27272562980652,-0.1559586837887764,-0.8646773755550384,-0.12179449256509542,-0.04548404727829621,0.004534811014309528,-0.1755227718502283,-2.891755199432373,0.5125178657472134,0.14068128019571305,0.2149669261649251,0.5048728179186582,0.11452366337180138,-0.1969917315989733,-0.03088878360576926,-0.05993349477648735,-0.1576770484447479,-1.693243181705475,0.6247606277465819,0.11405961252748964,0.12448637597262857,0.35634009242057796,1.6331679180264473,-1.47794371843338,1.2613339364528655,-0.14669480025768278,-0.03817731011658904,1.5210123032331466,-0.11863306500017642,0.2377893291413784
2019-04-27 02:00:00,1.5897071003913879,-9.265139055252074,-1.7652456998825072,-0.0812426349148154,0.15121744386851785,-0.0974781421944499,-0.11115393862128257,6.425453186035156,-1.4330588161945341,-3.0993741035461424,0.14262664560228586,0.32572992369532583,0.13333615539595484,0.03300216645002364,0.002382361202035062,3.5374780654907227,0.11248046420514583,-0.2337024827254936,0.44004755914211274,0.1350414436776191,-0.301142705231905,0.028572241961956023,-0.29939977303147314,0.8105244480073452,0.37450654506683356,-0.2818935636430979,0.05782306300388883,-0.004268012940883631,-0.1607493706047535,0.04592329589650031
2019-06-15 11:00:00,7.507164430618286,-0.8224839705973863,-2.0466731905937197,-0.1055737217888236,-0.07826767517253756,0.004534811014309528,-0.0854063604027033,-0.5368565790355205,1.6349654898047448,3.3807358264923097,0.12092454936355353,0.5486638277769089,0.11452366337180138,0.08300084620714186,-0.05465392671758307,0.8785217061638833,0.13704030793160202,0.7393250823020935,0.44004755914211274,0.09307785890996452,-0.4903111308813095,0.3619913883507252,1.4152091100811952,-7.333731365203858,0.04194625446107238,-0.4170926719903945,0.0501430675503798,1.176008453965187,-0.24498192220926285,-0.050009775534272195
2019-12-03 23:00:00,-4.327752017974854,-8.1542640209198,0.8801740795373917,-0.016359615209512395,0.3807024616748095,-0.31000532056204977,-0.0854063604027033,5.299199056625366,-1.5827184081077577,-3.8081350803375242,0.12092454936355353,0.3098061297088861,0.0204611736582592,-0.12699360754340885,0.014455060567706795,2.481715905666351,-0.13311728984117505,-0.3553309366106987,0.37847672402858734,0.16210788493044673,-0.02022753751043637,0.017270082980394362,-0.29939977303147314,1.8874510109424592,0.2636531487107277,0.5292992472648621,0.0501430675503798,0.6857397802174091,0.30252973735332495,0.19264440592378376
2019-06-07 21:00:00,2.2472029328346257,1.9547047853469848,-2.1592432141304014,-0.15018083378672598,-0.1110512231476605,0.09804670289158818,-0.10257136449217796,-3.8132393598556518,1.086213254928589,1.912586086988449,0.10645652301609514,0.5347303539514542,0.2462111245840788,0.10300027355551719,0.08512018620967865,-0.25544521640986206,0.13704030793160202,0.37443964928388596,0.31690574139356614,0.24568157345056543,0.3609468936920166,0.34786339700222013,1.4588007137179373,-6.2568042278289795,0.1158485932552139,0.32650106847286225,0.00022281622514128406,1.9386490434408188,-0.11863306500017642,0.36570005863904953
2020-01-31 01:00:00,-0.38277900461107495,-9.265139055252074,0.3736043483018875,-0.0812426349148154,0.18400102767627688,-0.08047598833218217,0.04333155676722524,6.0159060001373295,-2.3310172498226174,-4.972532796859742,-0.13226637095212934,0.24412038028240204,-0.5815387666225433,-0.15699272118508817,-0.06891298741102218,3.2246599197387686,-0.45239437222480794,1.590723741054535,-0.7298005521297455,0.07734145782887933,-0.5848955035209655,-0.07032313514500858,-0.546419607102871,2.8970687747001653,-0.6970767192542554,0.4616998568177223,0.1269432671368122,0.5404747173190116,0.30252973735332495,-0.11396506689488886
