,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_WS_01,SHAP_TEMP_22,SHAP_TEMP_06,SHAP_TEMP_21,SHAP_WS_02,SHAP_TEMP_05,SHAP_SPM_04
2019-05-10 20:00:00,-6.542016649246216,-25.146743011474605,-1.5084642887115478,-1.0549652636051179,5.5285115242004395,0.6701845730654895,-15.974040603637695,-7.938275527954102,-1.8913946747779846,0.1030918500968255
2019-05-11 10:00:00,-17.21906433105469,-22.41925544738769,-2.343173611164093,-0.7353783071041107,1.5225573003292086,5.053856193460524,-4.119766783714295,1.0344798922538756,23.625026130676268,1.2347300231456757
2019-05-11 11:00:00,-2.7287853956222534,-17.570389080047608,-1.2302278637886048,0.8625560283660889,1.2476389974355695,4.845109450817108,-3.6043636083602903,-2.086478590965271,21.001841926574706,-0.274120881408453
2019-05-11 12:00:00,5.660324525833131,-12.418470287323,1.8303728103637695,0.22338233403861518,1.0512687563896181,4.462408024072647,-4.94441180229187,-0.13587956465780734,15.755475330352784,0.40486206002533437
2019-05-11 13:00:00,9.473556756973267,-10.297091627120972,4.612737154960632,-5.209594631195069,1.561831349134445,3.6970052301883705,-7.3152666091918945,-0.9161191761493683,11.462992763519289,0.555747164785862
2019-05-11 14:00:00,1.0844464123249054,-8.478767585754394,5.725682926177978,-5.848768281936645,2.4651345849037165,3.070766502618789,-7.933750438690185,-7.54815640449524,6.455097723007202,0.932959896326065
2019-05-11 15:00:00,1.8470928430557247,-7.266551160812378,2.943318510055542,-2.6528995037078857,2.7007789731025698,2.340154683589935,-9.06763768196106,-8.32839560508728,2.639558219909668,-0.9531037420034408
2019-05-11 16:00:00,14.049434185028076,-11.509307861328125,-0.395518609136343,-4.570421051979065,3.1327936172485353,1.783498004078865,-9.479959678649902,-4.427197575569152,-1.414452293515205,-0.9531037420034408
2019-05-23 15:00:00,-8.06731071472168,-11.509307861328125,1.8303728103637695,-5.848768281936645,3.996822881698608,2.061826241016388,-12.469298458099365,-5.987676811218262,3.831914520263672,-1.6320866703987122
2019-05-24 16:00:00,-10.355248260498048,3.0372875452041628,6.003919076919556,-4.570421051979065,3.054245507717132,0.8441397998481989,-9.686121082305908,-9.108635473251343,-10.237887382507322,-1.5566442131996152
2019-05-24 17:00:00,-9.592601633071899,0.006746934656985082,6.003919076919556,0.8625560283660889,3.3684378921985627,-0.09521827697753907,-10.716927289962767,-6.767916440963745,-10.476357460021973,-1.5566442131996152
2019-05-25 10:00:00,-15.693773555755616,-9.994038772583007,2.665082144737244,2.1409035086631776,0.1479653999209404,4.218871080875397,-0.20270247310400014,1.8147194862365719,16.709359550476073,-1.5566442131996152
2019-05-25 11:00:00,-5.779370880126953,-4.5390643119812015,3.2215548276901247,0.5429692313075066,-0.24477508789859712,3.836169403791428,0.0034587830305099487,1.4245997846126557,12.655349636077883,-1.782971864938736
2019-05-25 12:00:00,2.609739136695862,2.4311796903610228,4.612737154960632,0.5429692313075066,-0.3233232133090496,3.2447218894958496,0.10653942301869393,-0.52599935233593,7.647453927993775,-0.5004485219717025
2019-05-25 13:00:00,7.948262929916382,2.4311796903610228,4.334500551223755,0.22338233403861518,-0.36259730365127324,2.514109760522843,-0.9242668505758047,-0.52599935233593,1.9241447865962982,-1.179431414604187
2019-05-25 14:00:00,15.574726390838624,4.55255868434906,4.890973353385926,-8.72504997253418,0.030143333971500375,1.6791248470544815,-3.1920410156250005,-0.9161191761493683,-3.3222214460372923,-0.7267761498689652
2019-05-25 15:00:00,22.438543701171874,6.0678287029266365,5.725682926177978,-7.127115678787232,0.8941724836826325,0.9137218944728375,-4.635170078277588,-11.839474296569824,-7.614704036712647,-0.6513336092233659
2019-05-26 08:00:00,-17.21906433105469,-17.570389080047608,-0.9519915759563446,0.8625560283660889,0.6192540686577559,3.140348643064499,-0.09962180927395821,1.0344798922538756,13.370762825012207,2.743581080436706
2019-05-26 09:00:00,-9.592601633071899,-11.206254386901856,-0.11728221122175453,-0.09620455857366321,-0.28404924026690426,3.3490948796272284,-0.09962180927395821,-0.13587956465780734,14.324648094177245,0.48030455261468885
2019-05-26 10:00:00,4.135031509399414,-4.5390643119812015,1.2738998770713807,2.1409035086631776,-0.28404924026690426,3.488259106874466,0.621942538768053,-1.3062389492988586,11.939936065673828,-0.3495634254068136
2019-05-26 11:00:00,14.049434185028076,1.5220174193382265,2.3868456840515133,1.182142961025238,-0.5589676340576262,3.140348643064499,1.1373457608744502,1.4245997846126557,6.455097723007202,-1.5566442131996152
2019-05-26 12:00:00,18.625311565399166,5.764774942398071,3.2215548276901247,-0.09620455857366321,-0.7553377613425255,2.340154683589935,0.621942538768053,0.25424027219414713,2.639558219909668,-0.9531037420034408
2019-05-26 13:00:00,26.251776504516602,10.310585880279543,3.2215548276901247,-0.7353783071041107,-0.5589676340576262,1.783498004078865,-0.40886370539665223,-1.3062389492988586,-2.3683369994163517,-0.274120881408453
2019-05-26 14:00:00,39.979407501220706,10.310585880279543,3.7780277252197267,-2.972486662864685,-0.16622705180197955,1.0528859809041022,-2.0581540048122404,-2.086478590965271,-7.614704036712647,-0.3495634254068136
2019-05-26 15:00:00,52.9443977355957,7.2800445556640625,2.943318510055542,-7.446703147888185,0.4621579047292471,0.287483136355877,-4.016686129570007,-4.817317247390748,-12.384127521514893,-0.3495634254068136
2019-05-27 09:00:00,-19.507004451751712,-7.872659063339233,-1.7867009520530701,2.780077314376831,-0.7160639360547065,2.8620200693607325,2.580474916100502,1.0344798922538756,10.747579669952392,1.7628279209136963
2019-05-27 10:00:00,-2.7287853956222534,-2.1146316707134245,0.16095417737960813,1.8213167786598206,-1.3051746602170171,2.966393303871155,2.580474916100502,2.204839074611664,9.078280925750732,-0.04779323935508726
2019-05-27 11:00:00,10.998849010467529,6.0678287029266365,1.2738998770713807,1.5017298460006714,-1.3051746602170171,2.7228559970855715,1.5496682763099672,1.0344798922538756,4.547327947616577,0.2539769358932972
2019-05-27 12:00:00,7.948262929916382,7.886153364181519,1.2738998770713807,-3.6116604089736937,-0.9124340690672398,2.061826241016388,1.1373457608744502,0.6443601123988628,0.25484625101089475,0.0276493091136217
2019-06-02 13:00:00,-10.355248260498048,-16.96428108215332,-4.569064831733703,3.419251275062561,2.1116681098937993,3.035975396633148,-7.212185955047607,-0.13587956465780734,8.83980975151062,-0.5004485219717025
2019-06-06 13:00:00,-1.203492558002472,3.340342378616333,0.7174269765615463,-2.6528995037078857,1.8760239005088806,2.200990325212479,-5.975218105316163,-7.1580360412597654,-0.22209599874913694,-0.8022186547517777
2019-07-25 12:00:00,-21.794943046569824,3.946450114250183,-6.794956016540527,0.22338233403861518,-0.04840488731861109,1.2964233461767434,-1.0273476123809815,-4.037077760696411,-3.0837508559226987,0.2539769358932972
2019-07-31 11:00:00,-18.744358634948732,10.310585880279543,-6.516719484329224,0.22338233403861518,-1.6586411356925965,1.018094938993454,2.6835554361343386,-0.9161191761493683,-6.660818433761596,-1.782971864938736
2019-08-01 13:00:00,-1.203492558002472,17.886938953399657,-3.1778830289840694,-1.3745520651340486,-1.5800930261611938,-0.26917334496974943,2.8897165954113007,-0.52599935233593,-15.007312774658203,-0.5004485219717025
2019-08-01 15:00:00,1.8470928430557247,14.250288105010984,-4.012592005729675,-1.3745520651340486,-0.9517080500721933,-1.2433227121829986,0.4157813273370266,-1.3062389492988586,-20.253678321838382,0.1030918500968255
2019-08-01 16:00:00,-12.643186950683594,18.49304828643799,-2.0649372339248657,0.8625560283660889,-0.48041947316378353,-1.5564421832561492,-1.0273476123809815,-2.866718149185181,-23.115332603454593,0.3294195294380188
2019-08-02 09:00:00,-32.47199459075928,3.643396425247192,-7.907902240753174,1.182142961025238,-1.9335596006363631,0.5658114690333604,5.157490825653076,1.4245997846126557,-5.945405006408692,1.1592874944210054
2019-08-02 10:00:00,-10.355248260498048,6.673936176300049,-6.794956016540527,3.0996644496917725,-2.287025737017393,0.531020438671112,4.229764926433563,0.25424027219414713,-6.183876609802247,0.7066322654485703
2019-08-02 11:00:00,8.710909271240235,14.250288105010984,-5.403774404525757,0.8625560283660889,-1.9335596006363631,0.49622932374477385,3.920522928237915,2.5949589490890506,-8.807060289382935,-0.5004485219717025
2019-08-02 12:00:00,10.998849010467529,16.674720382690428,-2.343173611164093,-0.09620455857366321,-1.8157373152673244,0.11352795958518987,5.363652086257935,-0.13587956465780734,-11.43024320602417,-0.19867834411561486
2019-08-02 13:00:00,15.574726390838624,16.674720382690428,-3.1778830289840694,-0.09620455857366321,-2.3655742526054384,-0.26917334496974943,2.9927973687648772,-1.3062389492988586,-14.053426265716553,1.46105774641037
2019-08-02 14:00:00,25.4891300201416,17.280829524993898,-4.290829086303711,-1.6941389799118043,-1.4622707247734072,-0.651874952018261,1.9619909111410379,-1.3062389492988586,-16.43813877105713,1.1592874944210054
2019-08-09 12:00:00,-18.744358634948732,14.85639762878418,-4.569064831733703,-3.292073440551758,-1.3051746602170171,0.2526921287178993,1.9619909111410379,-1.3062389492988586,-10.71482982635498,-1.0285463809967041
2019-08-10 12:00:00,-26.370822143554694,9.401423692703247,-6.238483381271363,-2.3333126068115235,-1.8157373152673244,0.2179010823369026,2.6835554361343386,-5.597556853294373,-9.522472715377807,-0.8022186547517777
2019-08-24 13:00:00,-11.880541229248047,0.6128549665212631,-5.960247135162354,-1.3745520651340486,1.0119946241378783,1.2268412247300147,-3.5012831687927246,1.4245997846126557,-2.3683369994163517,-1.8584141910076142
2019-08-24 14:00:00,-3.491431713104248,2.7342335700988776,-5.125537347793579,0.5429692313075066,1.0119946241378783,1.0528859809041022,-3.913605570793152,-2.866718149185181,-5.945405006408692,-0.9531037420034408
2019-08-25 15:00:00,-8.829956197738648,1.5220174193382265,-3.4561191320419313,-4.250834059715271,0.4621579047292471,0.7397666083648801,-2.367395985126495,1.0344798922538756,-7.614704036712647,-0.3495634254068136
2019-09-02 11:00:00,-20.269651412963867,2.128125488758087,-5.960247135162354,1.8213167786598206,-0.7553377613425255,2.096617352962494,-0.40886370539665223,1.8147194862365719,2.639558219909668,1.3101726889610288
2019-09-02 12:00:00,-14.931127166748045,3.946450114250183,-5.960247135162354,-2.3333126068115235,-0.16622705180197955,1.783498004078865,-0.20270247310400014,1.0344798922538756,-0.6990382790565491,-0.8776611924171448
2019-09-10 13:00:00,-11.880541229248047,13.341127586364745,-2.343173611164093,1.5017298460006714,-2.1299295507371427,0.49622932374477385,3.508200478553772,0.6443601123988628,-11.19177188873291,-1.0285463809967041
2019-09-10 14:00:00,-2.7287853956222534,17.58388433456421,-1.7867009520530701,1.182142961025238,-1.6586411356925965,-0.234382501244545,1.7558297365903854,0.6443601123988628,-16.915081596374513,-1.0536938667297364
2019-09-10 15:00:00,1.0844464123249054,15.159452533721923,-2.899646162986756,1.8213167786598206,-0.9909820720553398,-1.069367531687021,0.5188619019463659,0.25424027219414713,-19.29979305267334,-1.0788413822650909
2019-09-10 16:00:00,14.812080574035644,15.765559005737305,-3.7343556404113776,-2.972486662864685,-0.5196934140753001,-1.417277878522873,-0.09962180927395821,1.0344798922538756,-20.253678321838382,-1.1039888739585877
2019-09-11 12:00:00,-17.981713104248048,0.9159092634916306,-7.629665517807007,2.1409035086631776,-1.9335596006363631,1.609542679786682,4.435926103591919,2.5949589490890506,-0.22209599874913694,-0.5758911073207855
2019-09-11 13:00:00,-17.21906433105469,3.643396425247192,-7.073192167282104,-1.0549652636051179,-2.012107689259574,1.366005507111549,2.6835554361343386,1.4245997846126557,-2.6068082332611087,-0.7267761498689652
2019-10-02 11:00:00,-17.21906433105469,-10.297091627120972,-5.125537347793579,1.182142961025238,0.2657875426113605,3.3490948796272284,-1.4396701067686082,1.4245997846126557,13.370762825012207,0.0276493091136217
2019-10-02 12:00:00,-8.829956197738648,-8.478767585754394,-4.290829086303711,2.4604903936386107,0.22651347052305937,3.3490948796272284,-1.9550731360912323,0.25424027219414713,10.032166767120362,1.7628279209136963
2019-10-02 13:00:00,-0.4408463019877672,-3.0237938284873964,-1.7867009520530701,0.8625560283660889,0.42288380954414606,2.8620200693607325,-3.1920410156250005,1.8147194862365719,5.978155231475831,-1.8584141910076142
2019-10-02 14:00:00,1.8470928430557247,-0.9024151436984539,-0.395518609136343,2.4604903936386107,0.8941724836826325,2.2705725312232974,-4.841331148147583,-0.13587956465780734,0.7317885886877775,0.48030455261468885
2019-10-02 15:00:00,7.948262929916382,-1.5085236072540285,-0.9519915759563446,-2.0137259364128113,1.5225573003292086,1.505169504880905,-5.975218105316163,1.8147194862365719,-3.0837508559226987,1.0838449597358706
2019-10-02 16:00:00,7.948262929916382,-1.205469299852848,-0.11728221122175453,-3.6116604089736937,1.95457204580307,0.9485130563378334,-7.418347311019898,-3.6469577074050905,-4.5145779848098755,-0.8022186547517777
