,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_WS_01,SHAP_TEMP_22,SHAP_TEMP_06,SHAP_TEMP_21,SHAP_WS_02,SHAP_TEMP_05,SHAP_SPM_04
2019-12-15 21:00:00,-18.610578346252442,-5.953445386886597,0.09576346124522386,-0.011822347110137386,0.05437445435672998,-1.040969622135162,-5.467364549636841,0.6068465948104859,8.421581840515136,0.08505901154130698
2019-05-31 05:00:00,3.0927581071853636,1.9437607765197753,-0.38061641454696654,2.3764051198959346,-0.7475622842088342,7.432446527481079,2.438264274597168,-0.7341013520956039,-11.735585975646972,-0.07106975112110374
2019-06-22 07:00:00,2.344368016719818,3.2411584854125977,-0.5561248034238815,0.8837632775306702,-1.1039789274334908,8.510881519317627,4.916148376464844,0.0546916479244828,-13.614644241333007,-0.16474699974060059
2020-01-14 23:00:00,-18.610578346252442,-4.768864703178406,-0.4307616949081421,-1.0566718399524688,0.27370775267481806,-0.1165969451889396,-7.237279033660888,0.5674071907997131,5.688404607772827,0.4597680032253265
2019-07-07 16:00:00,3.841149854660034,1.7181258022785186,-0.9322143584489823,3.2719908475875856,-0.8983537159860134,7.278380870819092,2.7922476172447204,-1.1284974038600921,-12.418876552581787,-0.3521015882492065
2019-06-13 10:00:00,7.583102035522461,3.5796097993850706,0.22112677246332163,-0.45961508601903917,-0.8161038571968675,3.272768807411194,2.6152564525604243,0.21245016492903232,-5.244293642044068,-0.008618270978331576
2019-04-19 21:00:00,20.305747795104985,-0.9330790027976036,-0.581197389960289,2.6749344348907464,-0.43912491053342817,8.202757453918457,-0.9245776381343603,-0.45802381709218026,-12.760526275634765,0.7407999396324157
2019-12-11 09:00:00,-19.358968925476074,-4.204777956008911,-0.581197389960289,-0.6088795274496078,-0.11697943434119225,-1.1180005550384522,-2.871486091613769,0.17301049614325165,8.079932022094727,-0.008618270978331576
2020-01-24 14:00:00,-3.642758512496948,-2.4561115741729735,-0.10481749785540159,-1.2059364080429078,0.2325818777084351,-2.1964359253644945,-6.411321020126342,0.5279674082994461,7.738284015655518,0.5846709936857224
2019-10-03 02:00:00,-9.629884338378906,2.9027062892913813,-0.4307616949081421,-2.250785982608795,-0.7475622842088342,10.205561542510987,1.7892947137355804,0.37020875290036204,-16.860288047790526,0.17873626351356506
2019-10-17 17:00:00,-6.636320972442627,-0.5946272179484368,-0.8569962531328201,-1.6537286043167114,-0.44597913175821313,5.429639101028443,-0.8655804678797722,0.015252033993601772,-8.319116449356079,-0.03984403237700463
2019-10-24 23:00:00,-1.3975868791341786,-1.1587129175662993,-0.8319236457347869,-1.6537286043167114,-0.5487914808094502,4.7363580703735355,0.019378070905804633,0.09413129203021525,-5.073470664024353,-0.07106975112110374
2019-11-17 22:00:00,-16.36540174484253,-2.7381545066833493,0.19605395868420597,-1.0566718399524688,-0.021021705865859986,3.041675853729248,-4.582405161857606,0.4885276839137077,0.22205378971993922,-0.16474699974060059
2020-02-09 14:00:00,9.079885292053223,-5.558585143089294,0.9231603726744652,5.660217142105102,-0.11012546345591545,-6.510173583030701,-4.7593976736068715,-1.4045750975608826,16.279457569122314,0.053833231810131096
2019-08-25 09:00:00,15.067008018493652,5.10264151096344,-0.12989015504717824,1.7793484449386596,-1.432977068424225,7.817599105834961,7.984006118774414,-0.02418764396570623,-12.24805498123169,-0.13352126404643058
2020-01-12 02:00:00,-19.358968925476074,-8.040566015243531,-0.6564152359962463,-1.3552005290985107,0.3628108397126198,-4.12221224308014,-7.886249780654907,0.37020875290036204,16.10862979888916,0.5846709936857224
2019-04-24 04:00:00,-2.894368481636047,0.47713636308908464,-0.4307616949081421,-0.011822347110137386,-0.43912491053342817,4.967452383041382,0.13737247698009014,0.015252033993601772,-6.781705904006958,0.6471224904060363
2019-10-16 14:00:00,10.576667118072512,0.5335450053215027,0.12083610128611326,0.28670612126588824,-0.603625038266182,2.9646449327468876,0.314364355057478,-0.02418764396570623,-3.365237307548523,-0.07106975112110374
2019-06-27 10:00:00,3.841149854660034,6.73849048614502,-0.004526991024613386,2.8241971015930174,-1.357582214474678,8.896037149429322,7.217039680480957,-0.3791443921625614,-16.176996994018555,0.4285423576831818
2019-08-10 07:00:00,-17.113788986206053,6.964131259918213,-0.23018073868006467,-0.9074078261852264,-1.652310276031494,13.440865516662601,10.402890157699584,0.5279674082994461,-23.69322357177734,0.11628470458090305
2019-08-06 15:00:00,-2.1459773778915405,9.784559345245361,0.020545616187155214,5.212426805496217,-1.5769162952899933,17.600550651550293,8.396982049942016,-1.0890577673912047,-35.821692276000974,0.4285423576831818
2019-07-22 23:00:00,-12.623449420928955,2.959116220474243,-0.9823594808578491,-1.8029934167861938,-0.8435202870517969,9.358221626281738,2.379267227649689,0.4885276839137077,-14.810404682159424,1.021831500530243
2020-01-02 19:00:00,-12.623449420928955,-5.276543498039246,0.09576346124522386,-2.250785982608795,0.34910290837287905,0.4996515283361077,-8.181237173080444,0.21245016492903232,3.809346103668213,-0.2584242045879364
2019-05-29 16:00:00,13.570229053497314,2.4514382600784304,-0.28032597824931144,3.122727704048157,-0.980603351444006,8.896037149429322,3.6772062301635744,-0.7341013520956039,-17.372757816314696,0.053833231810131096
2019-07-07 17:00:00,2.344368016719818,1.4360826909542084,-0.9322143584489823,3.2719908475875856,-0.8709372511133552,7.663542556762695,2.5562584042549132,-0.773540660738945,-12.589701080322268,-0.41455291509628295
2019-08-08 22:00:00,-20.107350730896,6.73849048614502,-0.5059797286987304,1.6300835609436035,-1.309603187441826,15.366643047332763,6.6270660877227785,-0.41858393773436553,-29.501224136352544,0.4909937471151352
2019-11-08 13:00:00,10.576667118072512,1.0412225604057312,0.5470710150897502,-0.16108653778210283,-0.829812346585095,1.501054733991623,2.0252836942672734,0.09413129203021525,-1.3153563499450684,-0.2584242045879364
2019-07-04 06:00:00,-14.120232486724854,4.707781887054443,-0.6564152359962463,3.2719908475875856,-1.1245407879352571,9.589316844940186,5.683111715316772,-1.0496182233095168,-16.860288047790526,0.08505901154130698
2020-03-27 06:00:00,-19.358968925476074,-4.825271701812744,-0.4307616949081421,-1.6537286043167114,-0.14439632147550588,-0.27065941393375403,-2.2225160479545596,0.4885276839137077,6.37169828414917,0.4597680032253265
2019-09-02 00:00:00,6.834712314605713,5.10264151096344,-0.45583434998989114,-0.6088795274496078,-1.0765619948506353,13.286806201934814,4.503166675567626,0.0546916479244828,-23.69322357177734,0.709574180841446
2019-04-10 06:00:00,4.589539909362792,-5.727810287475586,-0.35554386377334596,-1.504464817047119,-0.08956295177340508,-1.9653425306081769,-2.9894799470901487,-0.02418764396570623,8.250752925872803,-0.13352126404643058
2019-06-13 18:00:00,9.82827606201172,4.3693296909332275,-0.029599653137847754,4.0183106660842896,-0.5693543538451195,11.129938316345216,-0.03961913660168651,-0.8129804760217667,-21.814174079895018,0.02260748846456406
2020-01-05 00:00:00,2.344368016719818,-7.5328878402709964,-0.35554386377334596,4.6153703212738035,0.4313525050878524,-3.1208084553480155,-8.12223973274231,-0.45802381709218026,12.52134256362915,0.4285423576831818
