,SHAP_NO2_01,SHAP_TEMP_09,SHAP_OX_19,SHAP_OX_06,SHAP_TEMP_01,SHAP_SPM_01,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_OX_03,SHAP_OX_17,SHAP_TEMP_02,SHAP_OX_21,SHAP_OX_01,SHAP_OX_04,SHAP_SPM_18,SHAP_NO2_02,SHAP_TEMP_03,SHAP_OX_23,SHAP_NOX_02,SHAP_TEMP_05,SHAP_TEMP_06,SHAP_HUM_03,SHAP_SPM_14,SHAP_TEMP_04,SHAP_OX_20,SHAP_HUM_02,SHAP_SPM_17,SHAP_HUM_01,SHAP_TEMP_10,SHAP_WS_01
2019-04-28 10:00:00,-0.12188609465956687,0.8190195817500353,0.03984709228388965,-0.09708634130656718,-1.198580116033554,-0.2067487433552742,-0.026647292450070404,-0.25666252672672274,0.021046471968293137,0.09852244826033714,1.8262393832206723,0.06886520609259604,16.857666873931883,0.140445452183485,-0.07044515885063446,-0.07662996700964868,1.1521110892295838,0.07051347885280847,-0.12640848606824875,0.9922080874443054,-0.49200846254825603,0.4399741400033236,0.31681433469057085,0.37378580414806495,-0.0393894378095865,-3.9108663320541384,-0.15998302772641176,5.212849187850953,-0.8293125212192536,0.5626190513372421
2019-04-11 03:00:00,-0.003454550728201884,1.0713492630049586,-0.07492607682943342,0.13623499050736426,-15.198797130584717,-0.30345994830131523,0.2239155612885952,-0.8007102191448213,0.021046471968293137,0.009029355458915252,9.929226207733155,0.0015911987982690453,1.6704620122909546,0.1687440186738968,-0.040670329947897675,-0.08723657145164906,2.8470481872558593,0.09623296926729379,-0.12640848606824875,1.1903875678777696,-0.4922714337706566,-0.49949672222137453,0.16780098751187325,0.589666584134102,-0.020711214747279855,1.7359857439994812,-0.09736886024475096,-2.055911159515381,-1.3725868105888366,1.841607105731964
2019-10-07 12:00:00,-0.06267035137861965,-0.03609797134995461,-0.036668340442702174,-0.28374329060316084,9.53492088317871,-0.1825708530843258,-0.31715496284887196,0.5732410475611687,0.4065039694309235,0.03237541383132335,-6.170127582550049,0.1361391730606556,5.243922138214112,0.05554991196840999,-0.040670329947897675,-0.07662996700964868,-1.5906071424484252,0.12838226435706018,-0.12640848606824875,-0.13080559913069006,-0.4830658480525017,-0.10805070921778677,0.14917435571551324,-0.292904968932271,-0.08608498834073541,-0.6096295714378357,-0.13911166191101076,0.9554326117038727,0.9473404049873352,0.02970731356181201
2019-11-07 05:00:00,0.06598939187824723,0.4054792959243059,0.06210613831062799,-0.5403968483209611,-9.443150520324707,-0.16218559816479686,0.04961104486137626,-0.5794027090072631,1.948333704471588,0.09364100228995086,5.557879114151001,0.2887289300560951,-20.663653755187987,-0.24158462211489679,-0.037634491990320366,-0.12214184179902077,1.5835492610931392,0.12990207867696882,-0.06475282143801447,0.6713473558425904,-0.4876031309366226,-0.3585761606693268,0.23135076314210892,0.2721948655322194,-0.1933999605476856,0.9541136682033539,-0.12806208357214927,-1.121356439590454,0.16913693109527225,-0.8229513049125672
2019-12-27 11:00:00,0.05576122496277092,0.7559375382959843,-0.1208352994173765,-0.28374329060316084,-3.5319489002227784,-0.1583930879831314,0.07139911396079694,-0.5056333675980568,1.4986336827278137,-0.06100874356925488,3.3188943386077883,-0.16659378707408903,-5.476458358764648,-0.18498765528202057,0.030789246503263683,-0.16148260086774827,1.6143660426139834,-0.04522418095730243,0.050634880643337946,0.945022714138031,-0.48997017443180085,-0.3585761606693268,-0.018465527216903886,0.44362958408892156,0.044662554003298244,-0.0015072537586092907,0.11134518012404442,1.059271889925003,-0.5797003865242004,0.45603667497634887
2020-03-31 22:00:00,0.2926243677735329,0.5736989237368106,-0.16674456186592582,-0.09708634130656718,-9.598712730407716,0.30098538249731066,0.14039461016654967,-0.6531717538833618,1.1774187207221982,-0.03766272123903035,5.877731275558472,-0.20023087561130523,-8.156552505493163,-0.07179348003119228,0.0010144244064576849,-0.23572855591773986,1.6143660426139834,-0.04522418095730243,0.07787231579422949,0.6807841032743455,-0.4881950840353966,-0.3429183810949326,0.16780098751187325,0.30394178899005053,0.03532346319407222,1.2147378146648407,0.027859559189528184,-1.5367139458656311,-0.33008786626160147,0.45603667497634887
2019-12-17 16:00:00,0.3222321942448616,0.8050014458596706,-0.2203053668141365,-0.5170646697282791,-8.665363979339599,0.08338505551218985,0.08229320067912341,-0.4779700666666032,1.1774187207221982,-0.06100874356925488,5.877731275558472,-0.3852343797683716,-11.730012702941893,-0.043494985986035295,0.048654129076749056,-0.23572855591773986,1.9841713666915894,-0.1223825389519334,0.11872842870652675,0.8600888669490814,-0.48977295607328414,-0.4368655115365982,0.056041084975004186,0.4055329794064165,0.18474921546876433,1.3884870052337648,0.13221655637025834,-1.3290355801582336,-0.7118480563163757,-0.29003961682319646
2019-07-23 21:00:00,0.2926243677735329,-0.5407577166333795,-0.2279568530619145,0.7895346343517303,16.22391805648804,-0.06168182510882614,-0.39704457903280854,0.7115581214427948,0.727718585729599,-0.06100874356925488,-12.247370624542237,-0.30114190727472306,-17.090209007263184,0.423430772125721,0.030789246503263683,-0.20390885844826698,-3.6553488254547126,-0.07737344425404444,0.03701615054160353,-1.074514177441597,-0.4763591932132841,-0.37423422336578366,0.0746677480638027,-0.8453055210411549,0.13805366195738317,1.1278631389141083,0.11134518012404442,-1.5367139458656311,1.887057816982269,0.13628966063261033
2019-04-26 12:00:00,0.14458490610122682,0.30034174080938103,0.11636254051700234,0.22956351935863495,-6.176433992385864,-0.1583930879831314,-0.4297265525907278,0.7392214953899383,-0.17168221799656752,0.044048416987061474,3.7453680276870727,0.40523512959480285,5.243922138214112,0.26778883039951323,0.006969384869444137,-0.12966278418898583,0.9980252861976624,0.1541017496958375,-0.058314860146492696,0.43541992008686065,-0.48641948848962785,-0.49949672222137453,0.037414425704628204,0.19600168168544774,-0.28220639675855635,1.7359857439994812,0.027859559189528184,-2.055911159515381,0.5215309441089631,-0.7163689315319062
2019-05-15 15:00:00,-0.09227823819965122,0.104085261747241,0.12401403251569718,0.579545372724533,7.8237808704376235,-0.013326208828948407,-0.1973204381763936,0.22283735033124685,-1.9704833984375,0.10630450434982774,-6.916454172134399,0.25386871397495275,24.004593467712404,0.6356697469949724,0.0010144244064576849,-0.06602340694516895,-2.145313799381256,0.1669614259153604,-0.1536459133028984,-0.376169915497303,-0.4816194288432598,0.0798434452153742,0.11192107871174813,-0.4770385500974953,-0.18881520926952364,-1.0440031468868256,0.027859559189528184,1.059271889925003,0.5655803501605987,0.8823661744594574
2020-03-23 09:00:00,-0.06267035137861965,0.4054792959243059,0.24643876999616623,0.4628848284482956,-9.443150520324707,-0.03750401008874175,-0.3062609357759357,0.5179140597581864,-0.6856255441904068,0.19968849336728453,5.877731275558472,0.6911498069763183,14.177567958831792,0.39513228088617325,0.07842897009104491,-0.08723657145164906,1.6143660426139834,0.2698392871767282,-0.11278977096080778,0.6241616815328598,-0.4876031309366226,0.2677376564592123,0.09329438284039496,0.29124305956065655,-0.42229316383600235,-2.694621348381043,0.36180206537246706,3.136060500144959,0.16913693109527225,2.2679362654685975
2019-05-20 01:00:00,-0.033062419272027875,-0.23936371207237245,-0.07492607682943342,0.4628848284482956,2.6903682708740235,0.18009632304310796,-0.20821455568075176,0.2320585660636425,-0.7498683750629425,0.14521455410867928,-2.7583448171615603,0.05204669870436192,10.604110145568846,0.40928142368793485,0.05460910452529786,-0.08723657145164906,-0.8818149507045746,0.11552255260758101,-0.12640848606824875,-0.1779909970238805,-0.4823425740003587,-0.2489713579416275,-0.018465527216903886,-0.24210942424833776,-0.0393894378095865,0.5197406619787216,0.09047375358641145,-0.7059986948966981,1.4465649008750916,-0.8229513049125672
2019-09-26 19:00:00,0.3518399640917777,-0.40057443976402285,-0.1820476658642292,0.6728740423917771,12.646074962615966,0.18009632304310796,-0.3752564255846663,0.7668852776288986,-1.199569034576416,-0.029880678094923473,-10.32823829650879,-0.2506863117218018,7.030652093887329,0.5507742404937745,0.006969384869444137,-0.26754836793988945,-3.1930937767028804,0.006214789766818296,0.1732033115811646,-0.8102761551737785,-0.47800306156277655,-0.029761487280484267,0.056041084975004186,-0.7246663738042116,0.11003629621118302,-0.6965043783187866,0.027859559189528184,0.12471686117351055,1.5493466734886168,0.45603667497634887
2019-09-19 07:00:00,0.2630164220929146,-0.06413473449647425,-0.05197142697870729,-0.21374692618846894,5.801526975631714,0.010851618950255187,-0.4478833470493555,0.7945484280586244,1.3059046983718872,0.05572139676660297,-3.6112900733947755,0.23705024421215057,-19.7702938079834,-0.015196437854319839,-0.01089549758471544,-0.16148260086774827,-1.0359001457691193,0.09623296926729379,-0.017458715196698865,-0.15911690397188066,-0.4823425740003587,-0.49949672222137453,0.11192107871174813,-0.2611577302217484,-0.09542413838207721,1.7359857439994812,0.006988159008324097,-1.9520722389221188,1.0648050248622896,-0.7163689315319062
