,高濃度出現回数,高濃度追跡,高濃度追跡率,高濃度RMSE,予測高濃度出現回数,予測高濃度追跡,予測高濃度追跡率,適合率
0,103,32,31.06796116504854,20.337908618767173,46,32,69.56521739130434,42.95302013422818
