,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_05,SHAP_TEMP_04,SHAP_TEMP_06,SHAP_WS_01,SHAP_SPM_01,SHAP_OX_02,SHAP_OX_15,SHAP_TEMP_03,SHAP_OX_14,SHAP_OX_19,SHAP_SPM_02,SHAP_OX_18,SHAP_TEMP_24,SHAP_WS_02,SHAP_TEMP_07,SHAP_HUM_02,SHAP_TEMP_22,SHAP_TEMP_18,SHAP_OX_13,SHAP_TEMP_19,SHAP_THC_06,SHAP_WD_11,SHAP_OX_16,SHAP_OX_17,SHAP_TEMP_17,SHAP_NO_08,SHAP_WD_10
2019-04-19 11:00:00,-3.001072025299073,-21.133309364318848,0.05486145270988345,6.838426923751831,6.190812730789185,5.706066608428956,0.6287641018629074,-1.5496997714042664,1.2396142601966857,-0.7959377206861972,4.461570906639099,-0.7550472993403673,2.9535971164703376,-0.2749933630228043,0.5206146555487067,4.3655658721923825,0.18112891837954523,2.7935673654079434,-0.2282735411077738,-3.658828377723694,-1.571955606341362,-0.14904867280274628,-2.3474110968410966,-0.6985133677721024,-0.24411517418920994,-1.2798474192619325,-0.7403212942183018,-1.3487548969686034,0.12305131535977128,-0.39130932688713077
2019-04-19 12:00:00,2.948724234104157,-17.358206939697265,1.920164096355439,4.999405550956726,5.282502150535583,4.770365643501282,1.2827052950859068,-1.7398486375808715,-0.15552857173606754,-0.8971657991409302,3.476243257522583,-0.7531423259526491,2.5089676260948184,-0.6130651086568834,0.4352450669743121,3.6916095495223997,-0.025089136388851296,2.769906911253929,-0.23557912343094362,-3.208330976963043,-1.9800079822540284,-0.1504954533651471,-3.4369619488716125,-0.9542383551597595,-0.16128608621656895,-1.2798474192619325,-0.6847315717488527,-1.5322779983282089,0.12305131535977128,-0.6401140064001083
2019-04-19 13:00:00,7.113580942153931,-12.32473745346069,3.5782111167907713,4.194833040237427,3.920035743713379,3.2732437014579774,-0.025176966097205888,-2.12014662027359,-1.3181478321552276,-0.9116268754005432,3.147800397872925,-0.751237140968442,0.28582029752433297,-0.6806793689727784,0.4181711413897575,3.5792833328247076,0.2842379197478294,2.2967020690441133,-0.30132912322878835,-4.009214973449707,-2.229373031854629,-0.1750916485209018,-4.22143874168396,-1.082100808620453,-0.32694424436194813,-1.1969241440296172,-0.6847315717488527,-1.6490654598921537,0.15004232916980983,0.2929036751389503
2019-04-19 14:00:00,8.30354027748108,-11.066371440887451,3.5782111167907713,2.9879749059677123,3.465880513191223,2.6182523488998415,-0.025176966097205888,-2.12014662027359,-2.131981211900711,-0.926088011264801,2.303233957290649,-0.7188498184084893,-0.1588091716170311,-0.8159081161022186,0.4181711413897575,3.07381602525711,-0.33441622257232667,1.5395740814507008,-0.35977360680699344,-4.359602046012879,-2.3880602151155474,-0.1765385054051876,-4.700841629505158,-1.4017569482326508,0.29427386261522764,-1.185078001022339,-0.5550222910940648,-1.7491690694354474,0.2580064289271832,0.16850130036473274
2019-04-22 10:00:00,-11.33078680038452,-18.826302909851073,0.26211735680699355,6.493610191345216,6.385450959205627,4.489655137062073,1.7186659693717956,-0.028508187364786865,2.983543133735657,-0.8537822069600225,4.273889183998108,-0.7569525599479675,2.0643382072448735,0.26592142060399054,0.5149232575204223,6.106620836257936,0.6966740429401399,2.2257214844226842,-0.21366243464872245,-5.060375475883483,-1.4359378457069396,-0.1533891619183123,-2.739649195969105,-1.5296193361282346,-0.16128608621656895,-1.2916935861110685,-0.8885604128241539,-1.231967305392027,0.09606030829017984,0.3551047831773758
2019-04-22 11:00:00,-3.5960516691207887,-17.358206939697265,0.6766290843486786,5.1718132495880145,5.022984623908997,4.489655137062073,1.2827052950859068,-0.4088060915470123,1.4721380412578582,-0.8827046252787113,3.5231635093688967,-0.7474268719553947,2.3607577919960026,-0.072150307521224,0.48077551033347843,5.713479614257813,0.4904560178518295,2.1547407135367393,-0.24288468286395068,-4.559822940826416,-1.8213209003210065,-0.15917644994333385,-3.1754696696996687,-1.5296193361282346,0.3356884032487869,-1.2324626684188842,-0.7032614357769489,-1.4822261337190867,0.09606030829017984,-0.3291080951690674
2019-04-22 12:00:00,1.7587649405002594,-14.002561092376709,1.920164096355439,3.964955449104309,3.9849151372909546,3.4135984063148497,0.8467444896697998,-0.5989550799131393,-0.0392667330801487,-0.9550102666020394,2.6316763520240785,-0.7398063361644744,1.471498841047287,-0.2073790192604065,0.4238624844700098,5.151848793029785,0.2842379197478294,2.1547407135367393,-0.25749581530690197,-4.059270334243775,-2.1613645195960998,-0.16062332913279534,-3.9163642466068267,-1.5296193361282346,-0.11987156607210633,-1.208770406246185,-0.6106120282784104,-1.6323815053328872,0.12305131535977128,0.3551047831773758
2019-05-03 14:00:00,-0.621153513842728,-9.598275947570801,4.407234191894531,2.528219532966614,2.2980524182319653,2.6650373458862306,-2.2049804449081423,-3.4511890172958375,-0.15552857173606754,-1.0417772471904754,1.8809504389762879,-0.7359959922730923,-1.344487690925598,-1.356822735071182,0.37833214197307824,2.231370413303375,-0.8499613106250763,1.965458584576845,-0.3743848267477007,-3.4085520267486573,-2.116025099158287,-0.17219795770943164,-3.65487203001976,-1.7214129328727723,0.29427386261522764,-1.0429239213466643,-0.4253130778670311,-1.6323815053328872,0.15004232916980983,0.16850130036473274
2019-05-05 12:00:00,-1.8111129641532897,-14.631743621826171,1.920164096355439,5.286752200126648,4.958105564117432,4.723580050468445,-1.551039385795593,-3.2610400915145874,0.4257809592410922,-0.9116268754005432,2.960118937492371,-0.7302807360887528,1.0268694847822188,-1.1539798885583878,0.4580102785490453,3.2984683752059936,-0.025089136388851296,2.6752659797668454,-0.272106890194118,-3.7088837027549744,-2.0933556646108626,-0.16930430084466935,-4.57009534239769,-1.2738945305347442,0.3356884032487869,-1.2798474192619325,-0.7217914275825024,-1.4989101748913527,0.09606030829017984,0.16850130036473274
2019-05-05 13:00:00,1.7587649405002594,-11.905281829833985,2.541931915283203,3.9074856758117678,3.206363344192505,3.507168805599213,-3.2948822259902952,-3.831487202644348,-0.38805246525444087,-1.08516066968441,2.303233957290649,-0.7264703482389452,0.8786596179008482,-1.2215942561626434,0.4295537741854787,2.8491636872291566,-1.056179416179657,2.273041935265064,-0.30132912322878835,-4.259491372108459,-2.184033995866775,-0.17075114548206327,-4.439349186420441,-1.4017569482326508,0.21144476570189008,-1.185078001022339,-0.6847315717488527,-1.6991171386092898,0.15004232916980983,0.3551047831773758
