,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_05,SHAP_TEMP_04,SHAP_TEMP_06,SHAP_WS_01,SHAP_SPM_01,SHAP_OX_02,SHAP_OX_15,SHAP_TEMP_03,SHAP_OX_14,SHAP_OX_19,SHAP_SPM_02,SHAP_OX_18,SHAP_TEMP_24,SHAP_WS_02,SHAP_TEMP_07,SHAP_HUM_02,SHAP_TEMP_22,SHAP_TEMP_18,SHAP_OX_13,SHAP_TEMP_19,SHAP_THC_06,SHAP_WD_11,SHAP_OX_16,SHAP_OX_17,SHAP_TEMP_17,SHAP_NO_08,SHAP_WD_10
2019-09-13 19:00:00,-4.445482778549194,5.927335548400879,-1.1949236333370208,-2.9017839431762695,-3.938513159751891,-1.318182075023651,-0.2711698025465012,-0.1598455287516117,0.11757352761924264,-0.09875551853328941,-4.493913412094116,0.16476175114512442,-0.8646672666072845,-0.07521409913897513,-0.06604174696840345,-3.7017305374145506,-0.0789682751521468,1.2225460529327392,0.3422411188483238,3.761334753036499,0.14473259951919318,0.013561697304248804,0.1518007690552622,-0.12268877349561078,-0.029020614048931713,-0.07870827997103333,-0.09716995558701451,1.256099933385849,0.05992190130054949,-0.14907866567373276
2019-06-11 04:00:00,-0.4366765465587378,-0.6624151781201363,-2.9465057611465446,-0.28871859405189754,-0.16565998196601872,0.04529696498066189,0.2069660412147641,-0.7362784892320633,0.3214130613952875,-0.055133601464331126,-0.09220967292785646,0.09262029556557536,-0.6523386627435684,0.006952545838430554,0.018679013568907953,-0.8107741624116898,-0.09329933286644516,0.7051920413970947,1.8726216673851013,-0.4209600865840912,0.06502847224473954,0.08531844578683376,-0.299334541708231,-0.1736400354653597,0.08644385924562811,-0.053774876892566645,-0.026594853587448612,0.9749554723501206,0.056753719598054864,-0.2570918947458267
2020-01-11 15:00:00,-0.4366765465587378,-5.165412139892578,3.116665053367616,2.1593110620975495,3.340872359275817,1.516016161441803,-0.5899270057678223,-0.212248607724905,0.19910926334559917,-0.17042017988860608,3.4878434419631956,0.257514962181449,-1.2893245220184326,-0.06425856277346609,-0.21430307663977147,0.9583183944225311,-0.07115134969353673,0.13220874015241865,-1.1881392717361448,-5.997351408004761,-0.09437952786684038,-0.04514828294049948,-1.2016053587198259,0.3613482117652893,0.07594709256663916,-0.17844187840819356,-0.3371252726763487,0.3436126567423344,-0.30158264972269533,0.28297398984432215
2020-03-20 20:00:00,6.43556547164917,-6.2637035846710205,5.002985548973084,-0.6462960883975029,-0.16565998196601872,-0.32238271608948704,-0.9883735775947571,-0.36945742964744566,0.8106280559673905,-0.030206783604808107,0.9641991108655927,-0.1134979898110032,-0.8646672666072845,-0.009480797406285976,-0.034271441586315635,-1.2854085326194764,-0.09590499009937048,0.8553912699222564,-3.201797914505005,-0.5476961007341743,0.025176779367029667,0.1635985841508955,-0.3798944436013699,-0.22459122659638525,0.07594709256663916,-0.028841496072709555,-0.0830548976548016,0.7628638818860055,0.10510991141200063,0.2109653003513813
2019-08-21 19:00:00,0.13601016678148883,9.551702976226807,-3.485455870628357,-4.4971280813217165,-6.4685454845428465,-2.2833417534828184,0.4460339918732643,0.364184294641018,0.6067885601893067,-0.1299140393733978,-7.193628168106079,0.28843282647430896,-1.1477717816829678,-0.13546965997666122,-0.04486152436584233,-4.176366400718689,-0.10241917381063104,1.6175142228603359,1.953168022632599,4.585119390487671,0.17633933322504164,-0.0647183820605278,0.3290325893751288,-0.046261855307966435,-0.01852386523969468,-0.10987503624055532,-0.0830548976548016,1.3547474890947342,0.10510991141200063,-0.07706990614533422
2019-11-11 04:00:00,-6.736231470108033,-4.396606707572937,-0.52123803794384,0.5914716124534607,1.3878675043582915,0.4129768075421453,-0.11179125513881445,-0.421860547363758,-0.2901056850329042,0.06950044631958006,2.0206088066101073,-0.12380391899496312,-0.5107860624790191,-0.04782521314918992,0.09280972425476648,2.5548174858093256,-0.08808804303407666,0.5438663125038148,0.5033338993787766,-5.807247209548949,0.0842676341533661,0.20273857284337282,-0.3073905490338802,-0.02078624046407638,-0.03951741089695131,0.058425406180322145,0.15690044628790928,1.0686703383922578,0.10510991141200063,-0.11307431198656559
2019-10-04 16:00:00,9.2989990234375,14.274351310729983,1.7692943334579467,-3.8094807147979735,-7.001183223724365,-1.6858624517917633,0.605412518978119,-0.36945742964744566,0.9736996630206705,0.08196392338722944,-8.19134454727173,-0.14441574253141878,0.33852824121713637,-0.025914118206128444,0.13517011925578118,-5.298230504989624,-0.11023608632385731,1.2392348408699037,-0.8659539520740509,4.901959419250488,0.1667199455201626,0.20926179122179747,0.31292045561131093,-0.2500669420231134,-0.01852386523969468,0.07712543718516826,0.18513046856969592,1.3350176781415939,0.05992190130054949,-0.041065510828047956
2019-05-02 11:00:00,11.58974838256836,5.817506837844849,5.002985548973084,-0.7013076603412628,-1.4528685152530667,-0.03130298815667628,2.5976458549499513,-0.47426346838474276,1.096003269776702,-0.011511644365964455,-2.6158530473709107,-0.00013293987140061415,0.9047379493713381,-0.009480797406285976,0.14576016888022422,-4.133216524124146,-0.13629279122687876,0.7107550710439682,-1.7519633054733277,3.824702119827271,0.08151907920837402,0.1635985841508955,-0.04154300577938559,-0.02078624046407638,0.044456759095191936,0.02102531995624302,0.15690044628790928,1.0094815224409104,0.10510991141200063,0.03094328353181478
2019-11-18 15:00:00,0.13601016678148883,4.060239458084107,2.981927299499511,-0.5087662658654153,-0.9646168291568756,0.19849691316485404,-0.8289952278137207,0.10216938238590956,0.40294894548133015,-0.1049872439354658,-1.3833764016628263,0.19567961394786834,-1.3601007223129273,-0.10260296934284267,-0.07663185563869772,-1.5874497234821319,-0.08417958617210386,0.41591908521950244,-1.8325097799301147,-2.0051627159118652,-0.013301149010658264,-0.032101593352854244,-0.7585257485508918,-0.07173746014013885,0.07594709256663916,-0.10987503624055532,-0.1677450407296419,0.6839457456022501,-0.07564231557771561,0.2469695881009102
2019-08-22 04:00:00,-1.5820499181747434,7.464943742752075,-3.754930520057678,-2.626725018024444,-3.760966992378235,-1.318182075023651,-0.2711698025465012,-0.31705458611249926,0.19910926334559917,0.11312236580997706,-4.611293053627014,-0.14441574253141878,-0.22768114432692527,-0.025914118206128444,0.17753049004822968,-4.262662911415101,-0.09199655158445234,1.2225460529327392,2.2753530621528624,5.282167196273804,0.2711593788117171,0.1831685507670045,0.8365597307682038,0.004689400549977999,-0.029020614048931713,0.12699233528692275,0.326280665397644,1.6802837297320365,0.10510991141200063,-0.07706990614533422
