,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_05,SHAP_TEMP_04,SHAP_OX_03,SHAP_TEMP_03,SHAP_OX_19,SHAP_OX_20,SHAP_OX_23,SHAP_SPM_21,SHAP_TEMP_22,SHAP_OX_22,SHAP_WS_02,SHAP_OX_06,SHAP_SPM_22,SHAP_TEMP_21,SHAP_SPM_01,SHAP_OX_21,SHAP_TEMP_19,SHAP_WD_03,SHAP_PM25_01,SHAP_OX_14,SHAP_NO2_01,SHAP_OX_24,SHAP_WS_01,SHAP_OX_18,SHAP_TEMP_08,SHAP_TEMP_18
2019-05-10 18:00:00,12.528946771621706,-13.400671844482423,0.7020679118297994,-2.286500439047813,-2.2076602721214296,0.18528366573154925,-4.9696201348304765,0.7799786449968815,-3.1796009910106653,-3.1077649283409117,-0.9479445159435272,1.458463932275772,0.36270480483770373,-1.5465901923179628,-0.3159035605564713,-1.4535949565470219,0.15401469677686688,1.628921232968569,0.48066712930798533,-1.7031384280323985,-0.429321957398206,0.14082014843821525,0.059491092171519974,-1.475174674987793,0.06580325072165576,0.19390452018938958,-0.19519310846924784,0.30833176044980065,-1.3467461845278739,-2.1438387139141564
2019-05-10 19:00:00,14.068614501953126,-15.945684032440187,-0.32838742118328806,-2.239995098114014,-2.8725955229997635,0.3425044616311788,-5.436962890625,2.2359952855110174,-4.089248733520508,-4.411602694988252,-1.1183747655153273,1.155631176233292,0.4532052055001259,-1.840298352837563,-0.3159035605564713,-1.1690511891245843,0.20348442260175942,1.7715986585617067,0.5198669146001339,-2.103437451124191,-0.4370905601792038,0.2565706770122051,-0.13256557603366673,-2.0865967804193497,-0.03519723528996109,0.2250325127132237,-0.3775323426537216,0.24784500279463825,-1.8784863948822021,-2.2280811865627763
2019-05-11 11:00:00,-12.105733060836792,-10.43148910522461,0.4959767842292786,-0.19376622527837753,2.031300349235535,2.2291528975963595,0.015372882559895506,3.983215460777283,1.8234627079963688,1.9069973134994505,0.671143224388361,-0.055700280144810675,-0.5309899302944541,0.33314266536384823,-0.5939339451119305,0.2536666695028543,-0.0768441351316869,-0.558797448053956,0.2454684299603104,1.2991033059358594,-0.7400713041424751,-0.6694335751235485,0.18752887018024925,2.269785494804383,0.5034720146656038,-0.30414302047342057,-0.4231171426177024,-1.022375034019351,0.7270410342514515,-1.231212041322142
2019-05-11 12:00:00,-10.56606520175934,-7.462307634353638,2.35079656124115,-0.7518286795914173,0.8676640583574772,1.4954562596976755,-1.6982185256481173,3.328007904291153,2.581502791047096,2.207883051633835,0.24506747528910636,-0.2828248953446746,-0.5875528655946255,0.8030758683383464,-0.4228383370488881,0.2821210923790931,-0.12631387908011674,-0.41612015634775174,0.40226755946874615,1.2323868167400358,-0.6895745395123958,-0.6694335751235485,-0.00452780178748074,0.894085802063346,0.5371387700643392,-0.3663989043049514,-0.3775323426537216,-1.0526184037327764,0.8068019012361765,-1.3996968930214642
2019-05-11 13:00:00,-0.5582266874611378,-6.18980136871338,2.96906942486763,-1.263385854959488,-0.12973847577348352,1.2596252965927122,-2.009780445098877,2.1631944274902346,2.733110780715942,3.210835349559784,0.5859280620515347,0.24713256835384528,-0.5196773480623961,0.7443342134356499,-0.40145134270191185,-0.11624002017546445,-0.17578362897038458,0.05947100422810764,0.5198669146001339,1.4325363174080847,-0.6429620923660695,-0.09068090703804044,-0.2606033606082202,-0.2523304598778487,0.2678042065165937,-0.21075910575687887,0.12390059031546115,-0.8862799935042858,0.7270410342514515,-1.5120202055573464
2019-05-11 14:00:00,7.9099439430236815,-3.0085352420806886,4.205616180896758,-1.356396266222,-1.0440241034328939,0.8403699385211804,-2.321342709064484,1.1439827418327335,1.8992667114734647,3.4114260649681087,0.543320488035679,0.24713256835384528,-0.2934255490452051,0.9205591210722922,-0.16619494761340323,-0.45769236188381923,-0.06035421987064181,0.368605250120163,0.6374662806093693,2.099701235294342,-0.6118871740996837,-0.2064314489811659,-0.2606033606082202,-0.7873247933387756,0.09947006648639216,-0.3352709388546646,-0.2863627568632364,-0.7955500647425652,0.4877578194439412,-1.5541413156688213
2019-05-23 11:00:00,-14.415233612060547,-10.43148910522461,1.7325231969356536,0.2712858367338777,2.363767606019973,1.9147115626931188,1.5731832966208459,3.983215460777283,-0.7538731990754605,-1.1018599110841751,-0.6922991279885172,1.155631176233292,-0.23686258450150494,-0.9591736641526222,-0.5083861285727471,0.4528471777634696,0.10454494773410258,0.20214825168251987,0.8726649987697602,-0.7691077037155628,-0.7012276169285178,0.9510738390684128,-0.5166789835551754,-1.1694635216891764,-0.06886404495686291,0.19390452018938958,-0.4231171426177024,-0.25116994917392726,0.8333889366686345,-1.3996968930214642
2019-05-23 14:00:00,-5.947063026428223,-8.098560891151427,2.14470538854599,-1.2168806028366088,-0.2959721839427948,0.8403699385211804,-2.6329046213626865,1.6535885334014893,-2.1941490828990937,-2.4056980299949653,-0.7349067763984204,1.0799228918552397,-0.18029962003231054,-1.0766569432616235,-0.5939339451119305,-0.17314867716282606,0.10454494773410258,0.6539598704967647,0.7550656071305275,-1.3028396463394167,-0.5885808779485524,-0.5536830143630505,-0.38864116311073305,-2.0101688367128374,-0.0015304129058494986,0.14721258983947336,0.2150701805576682,0.0058983387239277315,0.19530066281557085,-1.6524242873489858
2019-05-23 15:00:00,-4.40739551782608,-7.462307634353638,2.35079656124115,-1.5424171173572538,-0.960907219722867,0.6569457901082933,-4.034933822154999,0.4159743639454246,-2.573169192075729,-3.1077649283409117,-0.7775143118947744,0.8527982747554779,-0.010610739998519381,-1.4878486227989196,-0.12342103622853758,-0.5146010296922761,0.12103484700433906,0.8441962514445185,0.7550656071305275,-1.6364219814538956,-0.5730434800032527,0.14082014843821525,-0.5806978548318147,-2.4687355697154993,-0.06886404495686291,0.14721258983947336,-0.1040234928112477,0.05126336305402222,-0.2832655383273959,-1.680505294054747
2019-05-23 16:00:00,4.830609300136566,-5.97771718978882,2.35079656124115,-1.960963834524155,-1.5427253182232377,0.21148713443428271,-3.2560287904739376,1.3623852926492692,-2.80058079123497,-3.6092409634590155,-1.0757671338319779,0.8527982747554779,0.07988998793065544,-1.781556851863861,-0.27312969580292706,-0.7422358653694392,0.07156511252745984,0.98687360342592,0.6374662806093693,-2.103437451124191,-0.5652747031487525,-0.2064314489811659,-0.45266001231968406,-2.0865967804193497,0.06580325072165576,0.16277654126286506,-0.3319475218467415,0.06638506608083845,-0.7086577901337294,-1.736666737496853
2019-05-24 10:00:00,-18.264401931762695,-8.522729754447937,0.4959767842292786,0.41080144289880993,2.8624690318107615,2.2291528975963595,2.975212525129318,4.201617939472199,1.8234627079963688,1.0043401408195496,-0.09579311508685348,0.7770900550484657,-0.5762402802752331,0.3918843558849768,-0.5725469987094403,0.5951190132275224,0.055075186714529975,-0.22588371261954313,0.6766660751402378,0.49850551456213,-0.8255273485835641,0.8353233385086061,-0.38864116311073305,1.2762247121334072,0.03213642671704291,0.02270069487392902,-0.9245500326156616,-0.9618881837278603,0.11553970709443093,-0.80999965056777
2019-05-24 13:00:00,-8.25656401157379,-0.6756067879498004,4.411706881523132,-0.984354662001133,0.6183134438842535,0.6045390066877007,-3.100247826576233,0.7071777475997806,0.7622067930176855,1.9069973134994505,0.15985234386753286,0.39854899927973747,-0.542302539423108,0.9205591210722922,-0.3159035605564713,0.08294052936136723,0.005605444759130464,-0.3447814919054509,0.9118647573888301,1.8328352868556976,-0.6701527130044999,-0.5536830143630505,-0.7087356179952622,0.359091558456421,-0.23719825547188528,-0.14850312106078487,0.03273094701347873,-0.6292116295173764,0.328235756456852,-1.3575757940113542
2019-05-24 14:00:00,-5.177229220867157,1.2331529068946838,4.617798368930818,-1.6819326692819594,-0.5453228251636029,0.3163009316846728,-3.7233717870712284,-0.16643232766538857,0.6105987864732741,0.8037496450543404,0.671143224388361,0.5499654166400433,-0.4857395617663861,1.273009077012539,-0.20896881792694325,-0.20160308891674505,-0.02737438905867748,0.08325057495385409,0.9510644850134851,1.2323868167400358,-0.6546151954308153,0.9510738390684128,-0.6447167430073023,-0.4051860141009092,-0.20353133197873832,-0.17963111083954578,-0.1040234928112477,-0.432629967443645,0.035778598160541145,-1.4558586959168318
2019-05-24 15:00:00,4.830609300136566,1.2331529068946838,3.381251838207244,-1.867953571677208,-1.7920761363208293,0.0018595619255211248,-2.7886856341362,-1.1856440025568007,-0.37485318841412674,0.6031592439115048,0.9267886060476304,0.7013818010687828,-0.2821129500324605,0.7443342134356499,-0.27312969580292706,-0.5999640993133653,0.005605444759130464,0.4875029395520687,0.6766660751402378,0.49850551456213,-0.6274246369674803,0.6038222461938858,-0.2606033606082202,-0.7108969981968403,-0.03519723528996109,-0.3663989043049514,-0.24077791057527068,-0.31165661538019773,-0.6288967775553465,-1.4979798078536988
2019-05-24 16:00:00,14.068614501953126,0.5968995425477626,1.93861429810524,-1.5889223909378054,-2.1245435245707633,-0.36498877570033067,-3.411809873580933,-1.84085148692131,-0.981285043656826,-0.7006788942217826,0.543320488035679,0.7013818010687828,-0.089798928797245,0.09817605209322208,-0.3372905465681106,-1.0267795130610466,0.0385852641239762,0.5826211973279716,0.48066712930798533,0.36507258141879007,-0.6157715760357677,1.0668243712186816,-0.19658447910100219,-0.7108969981968403,0.06580325072165576,-0.4597828329354524,-0.4231171426177024,-0.2662916141562164,-0.8947668482363224,-1.568181880116463
2019-05-24 17:00:00,7.140110373497009,-3.2206198167800912,1.7325231969356536,-1.77494316637516,-1.6258421196043493,-0.6008198709785938,-5.436962890625,-1.84085148692131,-1.2086971378326417,-1.503040772676468,0.07463717916980384,0.7013818010687828,-0.044548622146248884,-0.019307238198816738,-0.4228383370488881,-1.1405969729274512,0.0385852641239762,0.7490780484303831,0.48066712930798533,-0.5022416993975639,-0.5963496586307883,0.14082014843821525,-0.45266001231968406,-1.6280301994085313,-0.06886404495686291,-0.31970694836229085,-0.24077791057527068,-0.25116994917392726,-1.612616195082665,-1.6243433858454224
2019-05-24 21:00:00,-13.64539999008179,-12.764417276382446,-1.7710250329971315,-2.1469848102331164,-3.2881798672676084,0.18528366573154925,-4.346495988368988,1.4351859998703,-2.345757030248642,-3.3083552718162537,-1.0331597095727925,0.6256736296415328,0.17039068683981892,-1.4878486227989196,-0.4656122553348542,-1.7950473406910903,0.005605444759130464,1.0819918530434367,0.44146734073758137,-1.9700045466423035,-0.5264310448942705,0.14082014843821525,-0.19658447910100219,-0.6344693702459335,0.09947006648639216,0.20946845306083564,-0.5142867521941662,0.1419933963008225,-2.83561876475811,-1.9893941975012424
2019-05-25 09:00:00,-19.034237937927248,-4.493126232624054,2.14470538854599,0.5038118880987167,1.6157158446311954,1.9933221200108526,2.0405265673995014,4.056016254425049,1.8234627079963688,0.9040448778867722,0.0320296118129045,1.0799228918552397,-0.6667410121113063,0.2744010418653488,-0.6794816648215056,0.08294052936136723,0.10454494773410258,-1.0581681152433156,0.7158658316731452,0.2983560472819954,-0.957595906406641,1.0668243712186816,-0.3246222744882107,2.4226409614086153,0.06580325072165576,0.10052056066691875,-1.061304429024458,-1.0526184037327764,-0.2566785672307014,-0.30454498209059233
2019-05-25 10:00:00,-9.026397452354432,-3.4327040386199954,2.762978686094285,-0.14726099466905002,2.114417293071747,1.5216599057614801,1.2616210566461088,2.2359952855110174,2.733110780715942,2.207883051633835,0.2024599118391052,1.155631176233292,-0.8251172930002213,-0.07804888826562091,-0.7222556649893522,0.1398492359742522,0.12103484700433906,-1.2721840950846672,0.7158658316731452,0.5652220363169909,-0.9459427302330734,-0.6694335751235485,-0.38864116311073305,1.6583634859323506,-0.0015304129058494986,-0.13293913073837754,-1.0157195854187013,-0.9165233029425146,-0.20350444708019494,-0.5572724148631096
2019-05-25 11:00:00,0.21160687113180748,1.8694060730934143,3.175160735845566,-0.3797870750259609,0.9507809558510779,0.8665734680183232,-0.6077512553334236,0.12477105647325515,2.050874741077423,3.4114260649681087,-0.05318555046338587,0.6256736296415328,-0.9269304835796357,0.1569177042040974,-0.7008686636388302,0.3105754103511572,0.13752476501278582,-1.2721840950846672,0.6374662806093693,1.4325363174080847,-0.8760241708904506,-0.2064314489811659,-0.13256557603366673,2.1169301593303684,-0.06886404495686291,-0.1951950965821743,-0.3319475218467415,-0.7955500647425652,-0.09715648114681245,-0.6836358912289142
2019-05-25 12:00:00,-0.5582266874611378,5.262756271362304,3.381251838207244,-0.9378494465351105,0.5351964787088219,0.10667341576889158,-2.6329046213626865,-0.23923321075737475,1.4444427064061167,2.5087687063217166,0.1172447471693158,0.24713256835384528,-0.9269304835796357,0.9205591210722922,-0.3800644479691982,-0.08778563763946293,0.022095352727919796,-1.2008453585952519,0.2454684299603104,2.233134115934372,-0.8410649186745285,0.37232119873166086,-0.0685466992051806,2.6519243705272677,0.3688046835362911,-0.10181118458509446,-0.46870196506381034,-0.7653065907675773,-0.043982377499341974,-0.8942422156408429
2019-05-25 13:00:00,6.370276570320129,4.414418871402741,3.793434076309204,-1.5424171173572538,-0.46220591507852077,-0.024343837676569845,-4.5022771525383,-2.059254267215729,1.2928346908092494,1.7064068746566776,0.671143224388361,0.24713256835384528,-0.8929927937686444,1.625459005236626,-0.4442252795398235,-0.23005740100750702,-0.06035421987064181,-0.7728134773671627,0.36306774206459524,1.632685732245445,-0.7827993202768266,-0.09068090703804044,-0.00452780178748074,2.5754967093467713,0.09947006648639216,-0.16406714264303446,-0.1496083188950615,-0.6594549151882529,-0.20350444708019494,-1.0346462354063988
2019-05-25 14:00:00,20.227283821105953,5.262756271362304,3.793434076309204,-2.100479521751404,-1.5427253182232377,-0.6794302382227034,-4.346495988368988,-3.2240675759315494,0.7622067930176855,1.5058163732290266,1.1824340143054723,0.47425721824169154,-0.6893662352114915,1.0967841100692748,-0.29451664134860034,-0.571509735613363,-0.06035421987064181,-0.558797448053956,0.44146734073758137,1.0989538440108297,-0.7439556444436312,-0.09068090703804044,-0.0685466992051806,1.8876468420028687,-0.136197676435113,-0.3663989043049514,0.03273094701347873,-0.5082383113726975,-0.6820706950873137,-1.1890907729044558
2019-05-25 15:00:00,15.608281726837157,5.262756271362304,2.5568875896930696,-2.0539743274450304,-2.540127795189619,-1.0986853361874818,-5.748525342941283,-2.9328639066219333,0.004166763573884985,0.8037496450543404,0.798965939776972,0.47425721824169154,-0.5875528655946255,0.626850943416357,-0.20896881792694325,-0.9414164343848824,-0.010884469244629158,-0.20210419664159424,0.44146734073758137,0.9655208563804625,-0.7012276169285178,0.025069621123839148,0.059491092171519974,1.1997968602180482,-0.10253090231213716,-0.5531667836848646,0.07831572094932197,-0.5989682737179101,-1.3467461845278739,-1.3856564861442897
2019-05-25 16:00:00,5.600442781448365,1.4452373576164244,1.7325231969356536,-2.472521007359028,-2.457011134847998,-0.9938715545088052,-8.552583899497986,-3.2240675759315494,0.45899077929556376,-0.19920273702591654,0.4581053350679577,0.39854899927973747,-0.4178640741109848,0.509367638193071,-0.1875818951614201,-1.2828688230365517,-0.010884469244629158,0.03569136478006839,0.48066712930798533,0.49850551456213,-0.6468464781343938,0.025069621123839148,-0.13256557603366673,0.28266384968766944,-0.20353133197873832,-0.41309085465967665,0.16948538322001688,-0.7048199323005975,-2.1177695214748384,-1.4418180731311439
2019-05-25 17:00:00,0.21160687113180748,-0.03935356740839778,0.4959767842292786,-3.3096148023009304,-3.205062954425812,-1.0986853361874818,-7.6178978204727175,-3.2240675759315494,0.9896187549829485,0.40256873471429583,0.3728901605308056,0.17142437695525584,-0.3047381231188774,0.09817605209322208,-0.14480799563229083,-1.2544144091755154,-0.02737438905867748,0.29726653482764964,0.48066712930798533,-0.16865929411724206,-0.631308883111924,0.025069621123839148,-0.0685466992051806,-0.6344693702459335,-0.20353133197873832,-0.28857900470495235,-0.1496083188950615,-0.6896982352575287,-2.250704512596131,-1.526060622297227
2019-05-25 18:00:00,2.521108191013336,-3.2206198167800912,-0.12229648049920797,-3.030583641529083,-4.701166580915452,-1.0986853361874818,-5.5927442574501045,-1.9136523294448853,0.9138147105276584,1.1046353799104691,0.07463717916980384,-0.1314084958285093,-0.18029962003231054,-0.48924048066139214,-0.29451664134860034,-1.5105037568509578,-0.0768441351316869,0.6301802949048578,0.44146734073758137,0.23163959108293058,-0.6080027961172163,0.2565706770122051,-0.0685466992051806,-0.7873247933387756,-0.23719825547188528,-0.25745107591152194,-0.46870196506381034,-0.5536033787205815,-2.9153799462318424,-1.5541413156688213
2019-05-25 19:00:00,4.830609300136566,-7.038138489723207,-1.9771161699295043,-2.426015871465206,-4.2024655640125275,-0.627023359015584,-4.5022771525383,-1.4040464973449711,0.23157880682498216,1.0043401408195496,-0.3514385136356577,-0.2828248953446746,-0.021923353224992816,-0.1367905159294605,-0.4442252795398235,-2.022682038098574,-0.14280378241091962,0.7252984600514174,0.40226755946874615,0.6986549338325858,-0.6002340229228139,0.14082014843821525,0.059491092171519974,-1.2458912548422814,-0.16986453477293254,-0.14850312106078487,-0.1040234928112477,-0.41750829059630634,-3.3407717078924177,-1.6243433858454224
2019-05-25 20:00:00,0.9814406508393585,-10.219405040740966,-3.8319358706474302,-2.100479521751404,-3.121946215033531,-0.44359920460730795,-4.9696201348304765,-0.31203411921858787,-0.4506572048738599,0.1016830091434531,-0.09579311508685348,-0.5856577395461502,0.023327036402188205,0.2744010418653488,-0.27312969580292706,-1.8519559879601004,-0.17578362897038458,0.8679758060444147,0.20626864936202766,0.6319385007023811,-0.5808121919725091,0.14082014843821525,0.059491092171519974,-0.17590277776122093,-0.16986453477293254,0.0071366805583238605,-0.5598715867102146,-0.2360483005642891,-3.2344243443012237,-1.6524242873489858
2019-05-25 21:00:00,-0.5582266874611378,-12.340248193740846,-4.862390727996827,-2.239995098114014,-2.540127795189619,-0.05054738680948505,-5.436962890625,0.9983810549974441,-1.3603053057193757,-0.8009741103649141,0.2024599118391052,-0.6613659510761499,0.09120249506086109,0.21565937804058194,-0.48699915248900644,-1.4820492827892304,-0.24174329884350304,0.9155350271053614,0.16706884801387784,0.031490163449198,-0.5730434800032527,0.14082014843821525,0.059491092171519974,0.20623611018061633,-0.136197676435113,-0.08624720522202553,-0.3775323426537216,-0.0545882940106094,-3.3407717078924177,-1.708585918843746
2019-05-26 07:00:00,-25.19290674209595,-13.400671844482423,-2.183207014799118,-0.519302619472146,-0.2959721839427948,1.7312874597311019,2.6636502003669738,5.148028757572175,1.9750707000494003,1.5058163732290266,-0.6496916200872512,0.5499654166400433,-0.6780536432564259,-0.1367905159294605,-0.5939339451119305,-0.6853271446377038,0.0385852641239762,-1.3435227786004538,0.36306774206459524,1.0322374704480173,-1.01586155295372,0.7195728319883348,-0.13256557603366673,3.263346345424652,-0.06886404495686291,0.30285240091383453,-0.9245500326156616,-1.1735917498916388,-0.7086577901337294,0.004344123303890201
2019-05-26 08:00:00,-15.18506845474243,-8.734814443588256,-0.7405697587132453,0.03875987567007542,0.28584593247622253,1.9147115626931188,3.442555698156356,4.638422920703887,3.3395425069332125,2.408473459482193,-0.09579311508685348,-0.2071166782826185,-0.9608683866262435,0.5681093081086874,-0.6580947607755661,-0.5146010296922761,0.005605444759130464,-1.7239955395460125,0.5198669146001339,0.9655208563804625,-1.0313987855613234,0.8353233385086061,-0.0685466992051806,3.4926293206214907,-0.06886404495686291,0.11608461119234562,-1.106889193803072,-1.082861591875553,-0.6023095819912851,0.004344123303890201
2019-05-26 09:00:00,-3.6375615811347957,-2.372281970977783,0.2898856907896697,0.2712858367338777,1.2832484602928163,1.7312874597311019,0.6384969498217105,3.1824059474468234,2.8847188329696656,4.21378755569458,0.4154977260157466,0.02000795177184043,-1.1418697161972522,0.509367638193071,-0.7436425097286702,-0.3154204716160894,-0.15929372280836104,-1.6288774821162229,0.40226755946874615,1.5659692996740342,-1.0313987855613234,1.0668243712186816,0.18752887018024925,3.110491075515747,-0.03519723528996109,-0.08624720522202553,-1.0157195854187013,-0.8862799935042858,-0.6023095819912851,-0.2483832518721465
