,高濃度出現回数,高濃度追跡,高濃度追跡率,高濃度RMSE,予測高濃度出現回数,予測高濃度追跡,予測高濃度追跡率,適合率
0,109,69,63.30275229357798,20.726481803347802,118,69,58.47457627118644,60.79295154185023
