,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_OX_05,SHAP_TEMP_04,SHAP_OX_03,SHAP_TEMP_03,SHAP_OX_19,SHAP_OX_20,SHAP_OX_23,SHAP_SPM_21,SHAP_TEMP_22,SHAP_OX_22,SHAP_WS_02,SHAP_OX_06,SHAP_SPM_22,SHAP_TEMP_21,SHAP_SPM_01,SHAP_OX_21,SHAP_TEMP_19,SHAP_WD_03,SHAP_PM25_01,SHAP_OX_14,SHAP_NO2_01,SHAP_OX_24,SHAP_WS_01,SHAP_OX_18,SHAP_TEMP_08,SHAP_TEMP_18
2019-07-30 00:00:00,-18.814205760955808,14.189763555526735,-1.1725020742416383,-0.1550785674387589,0.31871360749006267,-4.373634873628616,1.0645025053620336,-15.379245033264159,-0.2456686734082178,-0.7292382964491845,-0.5629987835884094,-0.8508531685173513,-0.358374445438385,-0.6475799939036371,-0.047401869026944016,-0.2635341317951679,1.1221163597702979,0.6823108275234699,0.4309366228058934,-0.20749798185657706,0.84852782510221,0.0064797753456514035,0.4469323998689651,0.21486496745375913,0.462567192018032,0.16566692646592854,-1.7219569444656373,0.24471751051023602,2.8544653832912443,0.3944433783739806
2019-07-03 07:00:00,-16.386647005081176,9.666184220314026,-1.725096971988678,-0.17193604819476604,0.2933571197092533,-2.171603218913078,1.5655739098787307,-8.75830304145813,-0.048461578327696736,0.35569537201896306,-0.7577439850568771,-0.9955370108783246,-0.6062955645471811,-0.6991438403725625,-0.07004788713995364,-0.15544781842967492,2.2544834154844287,0.6288266319036484,0.6209262958914042,0.004178053364157679,0.8388575562648477,0.2655328287929296,0.9604110425710678,0.648152323141694,0.6638926113396885,0.30676640999503435,-1.1240876686573027,-0.4358896580711008,1.9489538514614104,0.37340220581740147
2019-06-23 00:00:00,-1.0121348094940186,4.910632383823395,-1.8478966987133028,0.16521311763674015,-0.16306104516610503,-1.4156822794675825,-0.10466324165463448,-6.088568196296692,-0.012605729596689286,-0.10540137436648364,-0.19514647155534476,0.04618782237172124,-0.7745285566430539,-0.18350391402840618,0.6093345922231674,0.2552801280468703,0.02627698261989277,0.35376760656945416,-0.01237296611070631,0.06643574612447987,0.6164379726350308,0.22852520823478692,-0.23770612403750419,0.5037232511630282,0.30770163677632806,-0.03956854692660268,0.3705847923457622,-0.12394482063129546,1.630800974369049,0.2531685226224363
2019-04-16 00:00:00,15.980754699707031,-5.296412026882171,1.7132764834165577,0.38436003685463216,-0.54340952411294,1.0492778643965721,-0.8841072100400925,1.9206377595663073,0.12185364014469087,0.4641888327337802,0.2808977334946394,0.2776822263002394,-1.633398765027523,0.40948212524876004,1.0849024170637134,0.536304399073124,-0.19289088621735576,-0.3873634570185095,-0.01237296611070631,0.34036947998218237,0.14742349138483404,0.2655328287929296,0.10461312958039341,0.8888679458200933,0.2767284543067217,-0.2961129041761161,4.705134146213531,-0.16648276649415492,1.3738316082954407,-0.06244529340416194
2019-05-18 05:00:00,-10.722353286743164,0.967001621425152,-0.8655041974782943,0.19892807021737097,-0.2137742069736123,-0.7583595378696919,-0.048988626804202795,-3.8459903025627136,0.19356524943839756,0.4641888327337802,-0.38989181771874426,0.19087182886898515,-0.995886874003336,-0.10615795114368667,-0.1832782582379877,0.06072477698791771,0.02627698261989277,0.23151918013580147,0.09317689698655157,0.21585418902337547,0.6792952800914646,-0.10454297455027697,0.21871951811015605,1.0814399191737176,0.462567192018032,0.19132149184588343,-1.7219569444656373,-0.4642482234537602,1.4105417278409003,0.28623263949994
2019-04-27 02:00:00,1.4154199451208118,-8.544106063842772,-1.8478966987133028,0.030353490288835,0.09050458293408153,2.265324746966362,0.285058715082705,5.871846652030945,0.10392570392694325,0.3014486682415009,0.10779074460268016,-0.011685759788379052,-1.5625643685460093,0.17744395859539505,0.38287393607199194,-0.17706497708102686,0.1358608820475638,-0.3644422846101224,-0.09681287670508025,0.2283056678250432,0.11841230979189277,-0.14155055076815187,-0.12359972814098001,-0.1221365079190582,0.29221497602760793,-0.15501348077646981,0.07165036957245319,-0.251558604836464,0.34595373822376135,-0.11354458734393114
2019-06-15 11:00:00,8.698086242675782,0.27106672886759053,-2.1548942840099334,0.13149823660962276,-0.2137742069736123,0.030427725221961726,-0.10466324165463448,-1.3898340904712678,0.07703385127242654,0.3014486682415009,0.21598260149359705,0.3355559619516135,-0.4292090670764446,0.203226092942059,0.33758160211145877,0.03910753324627875,-0.26594680577516555,0.5753429830819368,-0.18125278532970687,0.21585418902337547,0.6889658963121474,-0.215565725825727,-0.29475926697254184,-0.5554241389036181,0.33867478251457217,-0.321767358109355,1.2673884010314942,-0.16648276649415492,1.178045493774116,0.24114525575190787
2019-12-03 23:00:00,-5.867245306968689,-7.3842158794403066,1.0378814512491226,-0.23936594953760504,0.7244188058376314,1.3779396185278894,0.6747807464003562,4.697163681983947,0.07703385127242654,0.24720213249325748,-0.23842314012348656,-0.08518526502884922,-1.686524833440781,-0.0803759780153632,0.33758160211145877,-0.501323913782835,0.2425225886516273,-0.4102853402402252,0.02858036766760045,0.15359641333576293,0.09907149843871592,0.2655328287929296,0.13817380055785175,-0.31470874331891535,0.41610761225223547,0.1271853424143046,-0.07781686354428527,-0.16648276649415492,0.8721294939517975,-0.11354458734393114
2019-06-07 21:00:00,2.2246049833297734,3.1707951402664185,-2.2776937055587774,0.3169302243925631,-0.49269646689295765,-0.922690103650093,-0.16033774040639398,-4.80709503889084,0.05910594335757193,0.1929553736001253,0.259259407222271,-0.5154005391150712,-0.68598493443802,0.203226092942059,0.0431825206056237,0.32013190704397854,0.7466896943747997,0.4072515304759145,0.19872677669860422,0.30301494565792375,0.6647900699451565,-0.10454297455027697,0.4469323998689651,-0.1221365079190582,0.41610761225223547,-0.2704585261642933,0.8189865171909332,-0.22319990634918216,1.6430380398035047,0.2501625304948538
2020-01-31 01:00:00,-1.0121348094940186,-8.544106063842772,0.48528560698614454,0.030353490288835,0.039791473271325165,2.002395805120468,0.3407332942634821,5.444687056541443,-0.23670484567061062,-0.7292382964491845,-0.3033381663262844,0.42236622415482994,-1.8901753807067876,-0.41554197758436207,0.7905032774806023,-0.13383050849661227,-0.4485867492854595,-0.6395011673122645,-0.22347279103472834,-0.2448525998194236,-0.050819787159562126,0.2655328287929296,-0.40886564344167703,-0.6035672047734261,0.2767284543067217,0.10153077808441595,2.3136591839790346,0.25889659386128183,0.835419680774212,-0.1646440662723035
