,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_TEMP_04,SHAP_TEMP_03,SHAP_OX_17,SHAP_TEMP_05,SHAP_SPM_01,SHAP_WS_01,SHAP_TEMP_24,SHAP_OX_18,SHAP_OX_16,SHAP_TEMP_17,SHAP_SPM_14,SHAP_TEMP_06,SHAP_TEMP_18,SHAP_OX_21,SHAP_HUM_06,SHAP_OX_19,SHAP_OX_04,SHAP_OX_20,SHAP_TEMP_07,SHAP_SPM_13,SHAP_TEMP_20,SHAP_OX_15,SHAP_OX_09,SHAP_TEMP_19,SHAP_OX_02,SHAP_HUM_02
2019-04-28 10:00:00,10.949337863922118,-3.384414863586426,6.522446823120117,0.1936540637165308,3.6988507986068724,6.184173822402955,-0.23952426854521036,1.3289432778954504,-0.5966339275240898,0.7009639859199523,1.4262984097003935,-0.0907718375325203,-0.15949707031250002,-0.6680467382073403,0.01200669053941968,-0.7272822018712759,-0.36462306939065453,-0.2858993887901307,-1.116334468126297,0.17706253230571745,-0.16890531890094282,-0.23037163093686103,-0.8232705637812614,0.12449285618495196,-1.9208696663379665,0.5783524721860885,0.7244484573602676,-0.2960044379811734,-0.965395325422287,-2.8054581403732297
2019-04-11 03:00:00,0.7923732817173004,-16.709459686279295,-2.656265258789063,0.1936540637165308,5.383439326286316,12.406779861450197,-0.23760285079479213,1.7307954296469685,-0.818582820892334,2.571672916412353,2.5490502715110783,-0.08704702556133267,-0.15874472707509996,-2.0349681317806243,0.2279389478266239,-0.7367941396310926,-2.174148589372635,-0.5991565197706222,-0.020657295361161194,-0.07267709448933599,-0.04844117094762623,-0.2880936335772276,-0.9240597441792492,0.1470681730657816,-4.116486954689027,0.2702251683920622,0.6009299159049988,-0.9393454805016518,-0.42030439525842667,0.9690287590026856
2019-10-07 12:00:00,3.182246661186218,6.831448030471803,1.1463444650173187,0.15611624438315627,-1.5035600304603576,-3.8851354360580443,-0.2381039999425411,-0.9482195392251015,-0.541146643459797,-0.07849809108301997,-1.6017308354377746,-0.08787478972226381,-0.15905125141143797,0.32227414026856416,0.2549304202198982,-0.4038695678114891,0.885255616903305,0.02735797446221111,-0.6050185710191727,0.010569426789879766,-0.5302980780601503,-0.08606668096035716,0.2602067641011673,0.19221882857382297,1.738492739200592,0.35826154202222826,0.31271934211254115,0.33929486069828274,-0.0309538655914366,-0.5988351613283157
2019-11-07 05:00:00,-14.144337463378907,-11.231383991241454,-1.476144981384277,0.005965129696414812,2.9061018109321592,7.768110084533691,-0.2394193321466446,0.6783255115151406,-0.49436318576335914,-1.3256373047828673,2.5490502715110783,-0.09063265006989238,-0.15944579131901265,0.18279218375682832,0.13585024829953904,-0.5679535731673241,0.549467344302684,0.737882548570633,-0.531973397731781,0.2254970122128725,-1.7951722621917725,0.2455723725259304,-0.31092883162200435,0.1539292853325605,-0.22600733749568463,0.529732346534729,-0.30487416237592696,0.04979123044759033,2.071539533138275,0.4464073747396469
2019-12-27 11:00:00,-3.987373471260071,-5.605255079269409,1.2774683833122253,0.049759150226600476,4.2438645362854,7.881249237060547,-0.23609922155737878,1.2332644298672677,-0.4856594316661358,0.5450715631246568,2.6511194467544557,-0.0841499425470829,-0.1583826027810573,-1.0585961133241655,0.4978542536497116,-0.653563136421144,-0.9056150421500206,-1.3823001563549042,-0.05717998063191769,-0.1725729225901887,-1.5542439460754394,-0.4901206336915493,-0.6384917199611664,0.2712325662374496,-2.15198781490326,0.09415254928171633,-0.5519117381423712,-0.4487980671226978,1.44857816696167,-0.1923518903553486
2020-03-31 22:00:00,-5.779778766632079,-11.37943687438965,-2.00064297914505,0.08104062732309103,3.153836047649383,7.881249237060547,-0.23660041093826295,0.6974614024162292,0.5685982316732406,0.5450715631246568,2.6511194467544557,-0.0841499425470829,-0.15841042436659336,-1.35150745511055,0.2279389478266239,-0.5893563568592072,-1.353332844376564,-1.5389282822608945,-0.6415412962436676,-0.2724687971174717,-1.0723867893218995,-0.4612595371901989,-0.42851543352007865,0.19221882857382297,-3.1534967184066773,0.19319335147738456,0.23037358671426778,-0.6578838065266608,1.0592276215553285,0.6206144839525223
2019-12-17 16:00:00,-8.169652891159057,-10.491103649139404,-1.7383934259414673,0.08104062732309103,3.9465831518173218,9.238906097412109,-0.23609922155737878,1.061041532456875,0.06921292410406746,-0.5461754083633423,1.7325032114982606,-0.08332220567390324,-0.15841042436659336,-1.225974029302597,0.38988813459873206,-0.6464291850104928,-1.1294734716415407,-2.400385284423828,-0.020657295361161194,-0.3890140298753977,-0.9519229352474212,-0.9230356961488724,-0.6468908846378328,0.3502461667405441,-2.729781770706177,0.083148031309247,-0.6342574618756771,-0.5694245845079422,1.3707084536552432,0.736752849817276
2019-07-23 21:00:00,-11.754464054107666,13.197854900360108,-2.00064297914505,0.12483475357294083,-5.814130091667176,-11.465394306182862,-0.23609922155737878,-2.861800265312195,-0.2637105183675885,0.07739430805668235,-2.4182785391807555,-0.08270145119167864,-0.1583826027810573,0.6988750929012895,0.36289671957492825,-0.16130966395139695,1.4262471735477447,-2.0088144659996034,-0.6780637383460999,-0.40566335916519164,1.035736483335495,-0.7787305265665054,1.1253094471758232,0.21479416117072106,2.508885443210602,0.12716606110334397,1.0126591950654984,0.548380871117115,1.6043187856674195,0.5625454664230347
2019-04-26 12:00:00,3.182246661186218,-8.122209072113037,-2.656265258789063,0.2124229572713375,2.3115404009819036,5.618482065200805,-0.238354666531086,0.19992993682390078,-0.4856594316661358,-1.1697451233863831,-1.8398908376693726,-0.08973723612725733,-0.15899560227990148,0.6151859010569751,0.4168797105550766,-0.525149380415678,1.3516276150941848,1.2803866863250737,-0.020657295361161194,0.34355565570294855,0.373183636367321,0.5200141638517379,-0.13454862553626304,0.28252011388540266,2.9326001405715942,0.2812297031283379,0.8479671895503997,0.572506046295166,-0.3424344874918461,0.9690287590026856
2019-05-15 15:00:00,15.72908210754394,5.202832412719727,1.2774683833122253,0.3875993642956018,-2.9404156446456904,-5.92162356376648,-0.23969122618436814,-1.4457507371902465,-0.15273603945970537,1.1686412453651427,-0.6150700081139803,-0.09180664084851742,-0.15955271795392034,-0.24960129158571362,0.3089134827256204,-0.3515525668859483,0.17636923007667063,0.5755580723285676,-0.8971996307373047,0.3602049447596073,1.9392183542251586,0.23140432732179755,0.394591661542654,0.24865712672472,0.4673456649761647,0.5453391522169113,0.43623810112476347,0.03370769917964935,-2.289187431335449,-0.8891803562641144
2020-03-23 09:00:00,9.156932830810547,-11.231383991241454,3.8999584913253784,0.26247339723631735,3.054742240905761,7.881249237060547,-0.24169603381305946,0.5826462417840957,-0.2082232140703127,3.1952424526214602,-1.2955258429050445,-0.09594533033668994,-0.15997061170637608,0.852304945513606,0.33590507209300996,-0.5679535731673241,1.8926196098327637,2.6117306470870965,-1.7372191190719604,0.6265940211713313,0.915272694826126,0.9529293745756149,-0.28573160842061046,0.15835579745471473,2.6244443178176877,0.6443795591592789,1.5890793740749358,0.6448819816112519,-0.965395325422287,-1.9924916386604312
2019-05-20 01:00:00,6.767059230804444,0.31698482967913155,-0.9516474783420563,0.2687296003103256,-1.1071858286857605,-1.2829523444175719,-0.24052662230096758,-1.0438982784748077,0.29116193652153016,-1.3256373047828673,-0.6831156823784114,-0.09139269888401032,-0.15991491563618185,0.684926924854517,0.4978542536497116,-0.3777111858129501,0.9225651949644089,-0.3642134934663773,-0.933721798658371,-0.07267709448933599,0.97550448179245,-0.23037163093686103,0.4113898240029812,0.30509563684463503,0.505865391343832,0.7104072391986846,1.5890793740749358,0.218668332695961,-0.8096550226211547,0.1560622081160545
2019-09-26 19:00:00,4.37718551158905,9.792570686340332,0.09734850497916338,0.31252376846969127,-4.872739648818969,-9.768322372436524,-0.23676737621426583,-2.3259982347488406,0.29116193652153016,0.5450715631246568,-2.6564375281333925,-0.0841499425470829,-0.15868911314755677,0.2943777687847614,0.38988813459873206,-0.22076100409030913,0.9039102226495743,-1.773871946334839,-1.29894779920578,-0.30576751604676244,1.577826118469238,-0.6921476006507874,0.8649384029209614,0.22608187124133114,1.7770129323005672,0.21520241210237145,0.9714858442544937,0.36342028230428697,-1.1211357891559601,-0.6569043070077897
2019-09-19 07:00:00,-13.54687213897705,3.27810480594635,-2.525140881538391,0.06852797511965038,-1.2558259546756745,-1.8486433148384094,-0.2386052764952183,-1.0056264758110047,-0.09724878240376711,-1.1697451233863831,-2.4863236308097845,-0.08828867278061805,-0.1591627534478903,0.48965228237211705,0.3089134827256204,-0.3777111858129501,0.9971848487854004,0.4972439378499985,-0.020657295361161194,-0.02272918997332455,-0.8314586818218231,-0.05720568975666533,0.3525964021682739,0.21479416117072106,1.6614542305469513,0.3692660354077816,0.3950652927160263,0.3714617919176817,1.6043187856674195,0.9690287590026856
2019-11-16 14:00:00,9.754401588439942,2.537824749946594,4.948954629898071,0.23119182214140888,-0.06670394539833072,-0.6041232254356146,-0.23601563200354575,-0.2593298034509644,-0.4856594316661358,0.23328674659132959,-0.03668239414691925,-0.08311525648459792,-0.15829905234277247,-0.9888547778129577,0.2819219931960107,-0.5536859784275293,-0.7377209261059761,-1.5389282822608945,-0.8606767356395721,-0.3557154379785061,-0.04844117094762623,-0.8075915813446045,-0.46211182102561,0.20350654423236847,-1.1504778474569322,0.07214345205575227,-0.42839296320453285,-0.27992099241819235,-0.8875249624252319,-2.282836937904358
2019-08-07 19:00:00,-9.364589405059814,18.37981414794922,-1.0827716529369353,0.08729687146842481,-7.498718547821045,-15.65151538848877,-0.23584861345589156,-3.550690567493439,0.40213637948036196,-0.5461754083633423,-4.459645795822143,-0.0818736530840397,-0.15824323538690804,1.4520772233605386,0.4168797105550766,-0.025762181729078293,2.4149568378925323,-2.087129199504852,-1.2624252200126649,-0.4722604423761368,-0.4700659945607185,-0.8941747188568115,1.6292523816227913,0.2599448665976524,4.7815420627594,0.05013446444645525,1.3832145333290098,0.9826364934444427,1.6821890592575073,0.03992419629357753
2019-10-24 22:00:00,-2.792437410354615,-1.903855812549591,-1.3450209379196163,0.1936540637165308,-0.6612649798393251,-0.2647082939743996,-0.23793699592351908,-0.8142685428261757,0.06921292410406746,2.2598878860473635,-0.8872523956000805,-0.08704702556133267,-0.15882839895784853,0.0014660339802503586,0.44387114644050596,-0.3967352408915758,0.45619261779356746,-1.3823001563549042,-0.7511091053485871,-0.1059757377952337,-0.16890531890094282,-0.4901206336915493,0.31900026164948947,0.24865712672472,0.7755025178194046,0.2592206884175539,0.9714858442544937,0.13825081046670679,0.43626697808504106,0.38833836317062376
