,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_TEMP_04,SHAP_TEMP_03,SHAP_OX_17,SHAP_TEMP_05,SHAP_SPM_01,SHAP_WS_01,SHAP_TEMP_24,SHAP_OX_18,SHAP_OX_16,SHAP_TEMP_17,SHAP_SPM_14,SHAP_TEMP_06,SHAP_TEMP_18,SHAP_OX_21,SHAP_HUM_06,SHAP_OX_19,SHAP_OX_04,SHAP_OX_20,SHAP_TEMP_07,SHAP_SPM_13,SHAP_TEMP_20,SHAP_OX_15,SHAP_OX_09,SHAP_TEMP_19,SHAP_OX_02,SHAP_HUM_02
2019-04-06 11:00:00,-5.478505229949951,-26.187999534606927,3.5147338628768923,-0.8381336495280266,5.6187291741371155,9.516375398635864,0.060472959280014046,4.346242588758469,-0.9965106904506683,-0.20977775007486343,3.0660057187080385,0.16268998011946678,0.3109628640115262,-5.692177963256837,1.2158375263214107,2.225073853135109,-4.317013478279114,-1.059347748756409,-0.773356220126152,0.5638854429125786,-0.9812119036912919,0.21991577222943307,4.855525779724121,0.8860021889209747,-0.09174171653576196,0.3966357928700745,-4.70997383594513,-1.5534567542374134,0.26628277339041234,-0.6823426730930806
2019-04-06 12:00:00,-3.689640021324158,-22.482233428955077,3.872645401954651,-0.8525266125798225,4.418856167793274,7.9010009765625,-0.014163474272936604,3.626257675886154,-0.7170117765665055,0.9532065309584141,1.8414402425289154,0.12747954204678535,0.3109628640115262,-6.135597848892212,1.1268261909484862,2.158651202917099,-4.77208001613617,-0.9642078310251236,-0.7338301822543144,0.497845087852329,-0.4243918314576149,0.16697318363003433,4.640271735191345,0.8860021889209747,0.029492925107479095,0.3966357928700745,-5.610294270515443,-1.7380169086158275,-0.7261202514171601,-0.6823426730930806
2019-04-06 13:00:00,-0.11190782623452836,-20.48682060241699,4.05160083770752,-0.9388839185237885,3.518951487541199,6.716393756866455,-0.014163474272936604,2.8262752056121827,-0.5772622764110565,0.08096828237175942,2.022857296466827,0.09226914048194887,0.3109628640115262,-6.431211805343628,1.1268261909484862,1.8597508877515794,-5.113379430770874,-1.059347748756409,-0.6877163112163543,0.4318047218024731,-0.3448462292551994,0.06108797788619995,4.4680678129196165,0.8099234163761139,0.18379150182008744,0.45386620834469793,-5.010080456733704,-1.8434798553586007,-1.2223216414451599,-0.7016419749706984
2019-04-06 14:00:00,2.8695354580879213,-20.48682060241699,3.872645401954651,-0.9820626735687256,2.8590210080146785,5.316402649879455,-0.014163474272936604,2.2262882709503176,-0.29776329756714404,-0.7912698805332183,2.3856916010379794,0.09226914048194887,0.17845652345567942,-6.874631309509278,1.0378149092197417,1.527638745307922,-5.34091272354126,-1.249627298116684,-0.661365743726492,0.36576437978073956,0.1324282854795456,-0.04479725435376168,3.6931527733802794,0.8860021889209747,0.2719618838280439,0.5110966566950083,-3.6595997333526613,-1.9225770443677903,-2.214724802970886,-0.7112916968762873
2019-04-18 15:00:00,-0.11190782623452836,-12.50516700744629,1.7251768589019776,-1.0972061187028883,1.059211626648903,2.731804096698761,-1.0590732723474503,0.9463161706924439,-1.9747572660446164,-1.663508152961731,4.290570914745331,-0.43588688410818577,-0.7490881532430649,-8.057084465026856,1.3048488855361935,1.0460762202739715,-6.592344188690186,-2.1058854937553404,-0.786531512439251,-0.5918210547417402,0.6892484338954091,-0.8389365408569575,2.358576738834381,1.1142385065555573,0.525452607870102,0.8544792771339417,-0.05831690244376655,-2.2257830917835237,-2.3801252841949463,-0.7209413968026638
2019-04-19 10:00:00,-9.652526378631592,-21.05693836212158,-0.6012470573186874,-0.43513220319291585,5.198773980140685,9.085609245300294,0.8814735472202301,3.7862544119358064,-1.415759068727493,-1.0820160031318666,2.9752971231937413,0.4619783729314804,0.7526508327573538,-5.100951242446899,1.4828716039657592,2.0258065521717072,-3.463764762878417,0.27260952442884445,-0.9446360141038894,1.0261680126190185,-3.6062211990356445,0.8552270591259002,3.82230544090271,0.9620809674263,-0.3121682660654187,0.3203285291790962,-3.359493017196654,-1.3425308141857386,3.408892273902893,-0.35425460785627366
2019-04-19 11:00:00,-4.2859281539917,-18.49140739440918,0.47248711436986923,-0.5790612794458866,4.178881430625916,6.608701992034912,0.3590186655521393,3.3462639927864073,-1.2760097205638883,-1.3727621674537658,2.567108583450317,0.5147939771413803,0.48763806074857713,-5.839984941482544,1.2158375263214107,1.9261731028556823,-4.317013478279114,0.17746969629079104,-0.9512235730886459,1.0591883063316345,-2.65167248249054,0.9081696450710297,4.123661613464355,0.8099234163761139,-0.14684835448861125,0.45386620834469793,-2.009011912345886,-1.5402740113437177,0.4316833421587945,-0.46040076203644276
2019-04-22 10:00:00,-12.633970260620115,-19.061524391174316,-2.032892346382141,-0.4927039198577404,3.6389385938644407,7.039468288421631,0.43365507274866105,2.786276260018348,0.5407336667180062,0.9532065309584141,3.4288401663303376,0.37395235002040866,0.7526508327573538,-4.066304993629456,-0.47537790387868883,1.5608498215675355,-2.781165611743927,0.46288907825946807,-0.9907497614622116,0.8940872699022293,-3.049400973320008,0.8022844940423965,2.8321363568305973,-0.6355734124779702,-0.21297626793384555,0.33940532580018046,-1.408797937631607,-1.355713775753975,2.7472903609275816,-0.3156559236347675
2019-04-22 11:00:00,-4.2859281539917,-13.645402908325195,-1.317069858312607,-0.6366329431533814,3.0390021741390227,5.424094247817993,0.3590186655521393,2.3062867760658263,0.5407336667180062,-0.5005238354206085,3.156714403629303,0.30353157073259357,0.44346923679113387,-4.361918187141418,-0.6534006386995316,1.5110329627990722,-3.520647954940796,0.0823298846837133,-0.9907497614622116,0.8940872699022293,-2.33348947763443,0.6963992089033126,2.918237793445587,-0.026943174516782166,-0.135826950520277,0.5683270931243897,-1.1086908996105194,-1.3820795491337774,1.258685812354088,-0.3832036070525647
2019-04-22 13:00:00,4.062112665176391,-7.089045429229737,0.6514427721500397,-0.9676697969436645,1.3591797731816768,1.9779628038406372,-0.3500273164361716,1.3063084882684053,0.4009841099381447,-0.7912698805332183,2.204274392127991,0.1450847025960684,-0.48407536558806896,-5.02704803943634,0.3257241562008858,1.1457098394632341,-3.918830800056457,-0.10794970896095035,-0.9182851046323777,0.6959662035107612,-0.8221204504370689,0.4846287647262216,2.2724751472473144,0.2012931875884533,0.029492925107479095,0.7590953156352043,0.39184339642524724,-1.6061883425340056,-2.214724802970886,-0.47970002312213184
