,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_04,SHAP_TEMP_24,SHAP_OX_03,SHAP_WS_01,SHAP_OX_22,SHAP_HUM_02,SHAP_OX_21,SHAP_OX_02,SHAP_TEMP_07,SHAP_OX_20,SHAP_TEMP_06,SHAP_TEMP_05,SHAP_TEMP_03,SHAP_OX_15,SHAP_OX_05,SHAP_TEMP_19,SHAP_TEMP_20
2019-05-03 04:00:00,-6.689856719970703,-5.514321422576905,0.1791540720500052,-0.04650485590100286,-1.1937821008265015,0.019653612747788422,-0.10430677356198428,-0.3667808800935745,-1.2717266440391541,0.1870472479611635,0.6737759768962859,1.0019113272428513,0.782474344968796,-0.5620706103742124,-0.5858297266066075,1.6482184052467346,0.3530193015933036,0.0483145884762052,0.42644974291324617,4.651628923416137
2019-08-14 18:00:00,-11.46882333755493,11.634067821502686,-2.830016756057739,0.1633271769620478,-10.401302909851074,0.33495026379823684,0.5572830021381379,-0.5497260525822639,2.7790916204452514,-0.24943241579458117,1.3717611432075503,1.2334040503948926,-0.9817259788513184,-3.9245434761047364,-4.314948773384094,-7.877297878265381,-0.8581175357103348,-0.7961491823196412,1.389167469739914,10.44034719467163
2020-03-03 14:00:00,8.32974977493286,0.7299290027469396,6.531848287582397,-0.16307824924588205,3.0382463932037354,-0.13799474537372589,1.439402961730957,-0.3145109042525291,-6.020961666107178,-0.07969035657588393,-0.7221940010786057,0.9081668548285962,-0.5540410280227661,0.031307143718004235,-0.401999931037426,-0.2568847492337226,-0.4291730850934982,0.3649886257946491,-0.976027911901474,-4.5509435653686525
2020-03-28 23:00:00,2.1853630185127257,-8.310253000259399,-5.003305816650391,-0.11644890420138834,-1.765678381919861,-0.059170560166239713,0.44701811075210574,-0.26224083900451656,3.058457899093628,0.1143006106838584,-0.2568706505000592,0.927298167347908,-0.39365905672311785,0.47634038925170896,0.6484562080353499,3.791458797454834,-0.00022887568920850753,0.25943063087761403,-0.060851696552708764,1.0893441125750543
2020-02-22 05:00:00,-17.61321096420288,-9.428629064559937,-2.161312520503998,0.36538781803101306,4.982692623138428,0.5714228093624115,-0.5453667730093003,-0.6281309127807617,0.8235235810279846,-0.07969035657588393,2.224853253364563,0.8507715940475464,-0.39365905672311785,1.2675108402967452,1.5150824397802354,5.041684150695801,0.05023513268679378,-1.112823396921158,-0.5956947788596152,-3.140871584415436
2020-01-04 12:00:00,4.23349232673645,-5.4211223125457755,5.027262544631958,-0.11644890420138834,1.4941278576850892,-0.07887661661952733,3.5344377040863044,-0.027025807276368143,-4.763811349868774,0.2840426851529628,-0.334424527361989,0.8086822837591171,-0.019434863538481263,1.836164777725935,1.5150824397802354,3.434251856803894,-0.8581175357103348,0.0483145884762052,-0.8690591990947724,-2.5471562623977664
2019-06-08 09:00:00,5.598911094665527,4.551037740707398,-2.495664834976196,0.03898230507038533,-5.197052264213562,0.11818390580592678,0.11622310057282448,0.12978418488055468,1.521940100193024,0.4537849733605981,0.1308987656608224,1.0746112942695618,0.8893955379724503,-1.7241012215614326,-1.9514220178127288,-2.935936415195465,0.27732334583997725,-0.16280135810375213,0.5453038841485978,4.874274730682373
2019-04-21 08:00:00,3.55078284740448,-2.252399325370788,0.8478590399026871,-0.03873326927423476,0.2359570804983377,0.11818390580592678,-0.3248369574546814,0.2604593615978956,-1.4114100098609923,0.6477756325155497,0.36356040090322495,0.9502562761306763,1.424002081155777,-0.16648533735424279,-0.08686298988759515,2.243563151359558,0.5044113717973231,0.10109361819922924,0.4026790767908096,3.6868442058563238
2020-03-28 04:00:00,-6.00714988708496,-1.5068173944950103,1.5165633320808412,0.03898230507038533,3.2670049190521246,0.1575958512723446,-0.3248369574546814,-0.9156158849596977,-2.66856153011322,-0.3706767586991191,0.36356040090322495,1.0344355523586273,-0.7144228219985963,-1.0565517008304597,-1.2161033235490322,-0.614091518893838,0.42871531248092654,-0.26835948005318644,-0.17970578074455262,-0.9886560320854189
2019-10-14 08:00:00,-8.05527858734131,1.0095222279429437,0.1791540720500052,0.1477840557694435,-7.656204891204835,0.3152441814541817,-0.10430677356198428,-0.10543083269149064,-0.712993571162224,0.2355448917485774,1.139098912477493,1.0459139972925187,0.30132881402969364,-1.2543445467948913,-1.3211486473679543,-1.0903672888875007,-0.05069288518279789,-0.6905913323163986,1.3535109639167788,10.217706108093262
