測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2011,10201090,201,PM25,UG/M3 , 4, 1,  16,  14,   7,  10,  12,   3,  14,  22,  13,  14,  13,  14,  17,  16,  17,  15,  22,  35,  26,  41,  31,  32,  25,  22
2011,10201090,201,PM25,UG/M3 , 4, 2,  18,  15,  12,   7,  26,  33,  20,  28,  33,  43,  43,  41,  34,  22,  26,  33,  28,  25,  21,  24,  26,  30,  22,  14
2011,10201090,201,PM25,UG/M3 , 4, 3,   5,  12,  15,  16,   6,   9,   5,   4,   6,  12,   7,   7,   6,   6,  11,  12,  16,  13,  13,  12,  16,   8,  11,  15
2011,10201090,201,PM25,UG/M3 , 4, 4,  10,  10,   9,   7,   2,   4,  12,   2,  17,   2,  -1,   8,   5,   6,   4,   9,   9,  11,   7,   9,   8,  12,   7,  16
2011,10201090,201,PM25,UG/M3 , 4, 5,  14,   9,   8,  12,  13,   9,  11,  11,  15,  16,9999,  13,  19,  17,  16,  16,  11,  13,   8,   6,  10,  13,  31,  16
2011,10201090,201,PM25,UG/M3 , 4, 6,   7,   6,   4,   4,   5,   2,  -2,  -1,   3,   5,  12,  14,  11,  12,  10,  18,  48,  16,  23,  31,  32,  38,  17,  18
2011,10201090,201,PM25,UG/M3 , 4, 7,   8,  29,  17,  21,  14,  16,  38,  33,  27,  32,  45,  39,  37,  41,  33,  32,  30,  49,  54,  49,  41,  33,  35,  27
2011,10201090,201,PM25,UG/M3 , 4, 8,  33,  26,  26,  25,  33,  23,  32,  36,  41,  39,  39,  26,  14,  10,  14,  20,  11,   8,   7,   7,   9,  11,   8,  12
2011,10201090,201,PM25,UG/M3 , 4, 9,   7,   7,   8,   7,  10,   8,  10,  21,  19,  16,  16,  17,  18,  15,  12,   5,   7,   6,   1,   1,   9,   9,  14,  15
2011,10201090,201,PM25,UG/M3 , 4,10,  13,  12,  12,  15,  15,  13,  18,  15,  25,  25,  19,  19,  16,  16,  17,  18,  19,  20,  24,  30,  28,  24,  24,  28
